Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
timescales,3.0,131072.0,semiring-monitor,((once[:131072]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3247.0,2021-03-02 21:17:48.367907-06:00
timescales,6.0,262144.0,semiring-monitor,(once[:262144]{x > 0.5}),100000000.0,ms,1353.0,2021-03-02 18:12:58.314892-06:00
timescales,7.0,256.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:256]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2704.0,2021-03-02 21:00:49.076320-06:00
timescales,5.0,512.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[512:1024] {x > 0.0})),5000000.0,ms,6433.0,2021-03-02 17:23:02.697042-06:00
timescales,9.0,8192.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[8192:16384] {x > 0.5}) and not( not({x > 0.75}) since[8192:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8465.0,2021-03-02 19:06:12.132710-06:00
timescales,9.0,4096.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[4096:8192] {x > 0.5}) and not( not({x > 0.75}) since[4096:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8628.0,2021-03-02 21:09:03.407217-06:00
timescales,6.0,524288.0,Reelay,(once[:524288]{x > 0.5}),5000000.0,ms,1788.0,2021-03-02 20:20:16.680276-06:00
timescales,9.0,64.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[64:128] {x > 0.5}) and not( not({x > 0.75}) since[64:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,8216.0,2021-03-02 20:26:26.207944-06:00
timescales,6.0,131072.0,semiring-monitor,(once[:131072]{x > 0.5}),100000000.0,ms,1376.0,2021-03-02 20:16:09.787530-06:00
timescales,5.0,524288.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[524288:1048576] {x > 0.0})),100000000.0,ms,6571.0,2021-03-02 20:20:08.395455-06:00
timescales,0.0,64.0,Reelay,((once[:64]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2234.0,2021-03-02 17:48:12.715601-06:00
timescales,4.0,64.0,semiring-monitor,({x > 0.25} -> (historically[:64]{x > 0.5})),100000000.0,ms,3337.0,2021-03-02 19:54:35.441549-06:00
timescales,6.0,16384.0,Reelay,(once[:16384]{x > 0.5}),5000000.0,ms,1771.0,2021-03-02 17:02:14.109031-06:00
timescales,5.0,524288.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[524288:1048576] {x > 0.0})),5000000.0,ms,6679.0,2021-03-02 18:14:49.788828-06:00
timescales,6.0,64.0,Reelay,(once[:64]{x > 0.5}),5000000.0,ms,1840.0,2021-03-02 17:49:11.500923-06:00
timescales,6.0,32.0,semiring-monitor,(once[:32]{x > 0.5}),100000000.0,ms,1425.0,2021-03-02 18:18:58.053905-06:00
timescales,9.0,32.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[32:64] {x > 0.5}) and not( not({x > 0.75}) since[32:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8742.0,2021-03-02 18:19:38.422063-06:00
timescales,1.0,256.0,semiring-monitor,({x > 0.25} -> (historically[:256](not {x > 0.5}))),100000000.0,ms,2459.0,2021-03-02 18:54:56.192938-06:00
timescales,7.0,1024.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:1024]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2730.0,2021-03-02 17:56:50.722378-06:00
timescales,8.0,262144.0,semiring-monitor,(({x > 0.75} -> once[262144:524288] {x > 0.5}) and not( not({x > 0.75}) since[262144:] {x > 0.5})),100000000.0,ms,5848.0,2021-03-02 20:18:40.473511-06:00
timescales,5.0,4096.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[4096:8192] {x > 0.0})),5000000.0,ms,6603.0,2021-03-02 17:28:43.552188-06:00
timescales,2.0,32.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[32:64] {x > 0.0}),5000000.0,ms,6532.0,2021-03-02 16:44:56.283566-06:00
timescales,8.0,65536.0,Reelay,(({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})),5000000.0,ms,7139.0,2021-03-02 20:45:28.868250-06:00
timescales,1.0,256.0,semiring-monitor,({x > 0.25} -> (historically[:256](not {x > 0.5}))),100000000.0,ms,2475.0,2021-03-02 18:23:38.906335-06:00
timescales,6.0,2048.0,Reelay,(once[:2048]{x > 0.5}),5000000.0,ms,2132.0,2021-03-02 21:06:20.674840-06:00
timescales,7.0,4096.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:4096]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5961.0,2021-03-02 21:08:27.242667-06:00
timescales,2.0,65536.0,lattice-monitor,F2(65536),5000000.0,ms,5727.86784172,2021-03-02 19:42:08.906021-06:00
timescales,7.0,512.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:512]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5950.0,2021-03-02 20:31:33.855011-06:00
timescales,0.0,65536.0,Reelay,((once[:65536]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2327.0,2021-03-02 21:46:20.641519-06:00
timescales,5.0,1024.0,lattice-monitor,F5(1024),5000000.0,ms,3974.01714325,2021-03-02 17:56:26.361938-06:00
timescales,6.0,32.0,lattice-monitor,F6(32),5000000.0,ms,575.99401474,2021-03-02 21:26:18.677524-06:00
timescales,1.0,2048.0,semiring-monitor,({x > 0.25} -> (historically[:2048](not {x > 0.5}))),100000000.0,ms,2397.0,2021-03-02 20:34:21.746598-06:00
timescales,3.0,1024.0,lattice-monitor,F3(1024),5000000.0,ms,1422.45101929,2021-03-02 18:27:44.867978-06:00
timescales,7.0,2048.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:2048]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2700.0,2021-03-02 17:58:47.142443-06:00
timescales,9.0,65536.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7574.0,2021-03-02 21:48:05.869821-06:00
timescales,9.0,512.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[512:1024] {x > 0.5}) and not( not({x > 0.75}) since[512:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7600.0,2021-03-02 20:32:00.565205-06:00
timescales,3.0,64.0,semiring-monitor,((once[:64]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3321.0,2021-03-02 17:48:44.314365-06:00
timescales,6.0,1024.0,lattice-monitor,F6(1024),5000000.0,ms,640.769004822,2021-03-02 20:02:22.733921-06:00
timescales,2.0,8192.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[8192:16384] {x > 0.0}),100000000.0,ms,6834.0,2021-03-02 19:04:47.480775-06:00
timescales,7.0,16.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:16]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5985.0,2021-03-02 17:45:36.656156-06:00
timescales,5.0,256.0,lattice-monitor,F5(256),5000000.0,ms,3838.32001686,2021-03-02 16:50:45.597387-06:00
timescales,3.0,128.0,lattice-monitor,F3(128),5000000.0,ms,1291.0490036,2021-03-02 17:50:32.319447-06:00
timescales,4.0,8192.0,Reelay,({x > 0.25} -> (historically[:8192]{x > 0.5})),5000000.0,ms,1984.0,2021-03-02 21:09:51.662207-06:00
timescales,1.0,128.0,Reelay,({x > 0.25} -> (historically[:128](not {x > 0.5}))),5000000.0,ms,2010.0,2021-03-02 20:26:50.545543-06:00
timescales,5.0,256.0,lattice-monitor,F5(256),5000000.0,ms,3954.71215248,2021-03-02 20:29:14.411294-06:00
timescales,7.0,131072.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:131072]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,6342.0,2021-03-02 18:10:59.402564-06:00
timescales,2.0,16.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[16:32] {x > 0.0}),5000000.0,ms,6472.0,2021-03-02 17:13:30.777303-06:00
timescales,5.0,64.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[64:128] {x > 0.0})),100000000.0,ms,6451.0,2021-03-02 16:47:19.894393-06:00
timescales,6.0,32768.0,Reelay,(once[:32768]{x > 0.5}),5000000.0,ms,1847.0,2021-03-02 19:09:27.536441-06:00
timescales,1.0,1024.0,lattice-monitor,F1(1024),5000000.0,ms,895.793914795,2021-03-02 21:34:43.092275-06:00
timescales,1.0,32768.0,semiring-monitor,({x > 0.25} -> (historically[:32768](not {x > 0.5}))),100000000.0,ms,2432.0,2021-03-02 17:34:06.359597-06:00
timescales,8.0,524288.0,semiring-monitor,(({x > 0.75} -> once[524288:1048576] {x > 0.5}) and not( not({x > 0.75}) since[524288:] {x > 0.5})),100000000.0,ms,6203.0,2021-03-02 19:18:28.622451-06:00
timescales,0.0,32.0,semiring-monitor,((once[:32]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3429.0,2021-03-02 21:25:22.935383-06:00
timescales,2.0,512.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0} ) -> ((not {x > 0.5}) since[512:1024] {x > 0.0}),5000000.0,ms,6487.0,2021-03-02 18:56:54.157935-06:00
timescales,5.0,32.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[32:64] {x > 0.0})),5000000.0,ms,6529.0,2021-03-02 19:21:38.711365-06:00
timescales,3.0,16.0,Reelay,((once[:16]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2478.0,2021-03-02 19:50:45.947137-06:00
timescales,2.0,262144.0,lattice-monitor,F2(262144),5000000.0,ms,6335.33382416,2021-03-02 19:14:52.211689-06:00
timescales,1.0,4096.0,lattice-monitor,F1(4096),5000000.0,ms,1143.46814156,2021-03-02 18:31:09.874248-06:00
timescales,0.0,262144.0,Reelay,((once[:262144]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2227.0,2021-03-02 21:50:29.075850-06:00
timescales,7.0,262144.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:262144]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,6050.0,2021-03-02 17:41:29.450875-06:00
timescales,9.0,2048.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[2048:4096] {x > 0.5}) and not( not({x > 0.75}) since[2048:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7684.0,2021-03-02 21:06:58.765001-06:00
timescales,6.0,2048.0,semiring-monitor,(once[:2048]{x > 0.5}),100000000.0,ms,1337.0,2021-03-02 19:33:10.803655-06:00
timescales,8.0,32768.0,Reelay,(({x > 0.75} -> once[32768:65536] {x > 0.5}) and not( not({x > 0.75}) since[32768:] {x > 0.5})),5000000.0,ms,7292.0,2021-03-02 18:38:20.695964-06:00
timescales,1.0,32.0,lattice-monitor,F1(32),5000000.0,ms,818.495035172,2021-03-02 17:46:26.216744-06:00
timescales,1.0,2048.0,semiring-monitor,({x > 0.25} -> (historically[:2048](not {x > 0.5}))),100000000.0,ms,2406.0,2021-03-02 21:05:29.567937-06:00
timescales,1.0,32.0,Reelay,({x > 0.25} -> (historically[:32](not {x > 0.5}))),5000000.0,ms,2089.0,2021-03-02 17:15:11.304656-06:00
timescales,9.0,128.0,lattice-monitor,F9(128),5000000.0,ms,4299.32284355,2021-03-02 20:59:22.959351-06:00
timescales,8.0,1024.0,semiring-monitor,(({x > 0.75} -> once[1024:2048] {x > 0.5}) and not( not({x > 0.75}) since[1024:] {x > 0.5})),100000000.0,ms,5944.0,2021-03-02 20:33:44.570601-06:00
timescales,5.0,4096.0,lattice-monitor,F5(4096),5000000.0,ms,3975.12292862,2021-03-02 18:31:47.044310-06:00
timescales,0.0,32.0,lattice-monitor,F0(32),5000000.0,ms,1275.7499218,2021-03-02 21:25:19.427504-06:00
timescales,4.0,2048.0,lattice-monitor,F4(2048),5000000.0,ms,984.195947647,2021-03-02 16:56:08.662383-06:00
timescales,1.0,64.0,semiring-monitor,({x > 0.25} -> (historically[:64](not {x > 0.5}))),100000000.0,ms,2416.0,2021-03-02 21:27:20.046527-06:00
timescales,8.0,1024.0,semiring-monitor,(({x > 0.75} -> once[1024:2048] {x > 0.5}) and not( not({x > 0.75}) since[1024:] {x > 0.5})),100000000.0,ms,5986.0,2021-03-02 18:28:41.641738-06:00
timescales,2.0,131072.0,lattice-monitor,F2(131072),5000000.0,ms,5692.13199615,2021-03-02 17:07:18.729506-06:00
timescales,9.0,2048.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[2048:4096] {x > 0.5}) and not( not({x > 0.75}) since[2048:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8769.0,2021-03-02 17:27:45.476102-06:00
timescales,7.0,16.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:16]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5901.0,2021-03-02 21:24:36.711110-06:00
timescales,1.0,256.0,Reelay,({x > 0.25} -> (historically[:256](not {x > 0.5}))),5000000.0,ms,2059.0,2021-03-02 21:30:59.990802-06:00
timescales,9.0,512.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[512:1024] {x > 0.5}) and not( not({x > 0.75}) since[512:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7583.0,2021-03-02 21:03:10.696910-06:00
timescales,3.0,16384.0,Reelay,((once[:16384]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2265.0,2021-03-02 18:35:31.330493-06:00
timescales,4.0,1024.0,semiring-monitor,({x > 0.25} -> (historically[:1024]{x > 0.5})),100000000.0,ms,3251.0,2021-03-02 19:30:52.489963-06:00
timescales,4.0,1024.0,Reelay,({x > 0.25} -> (historically[:1024]{x > 0.5})),5000000.0,ms,2062.0,2021-03-02 18:59:13.076525-06:00
timescales,2.0,32768.0,lattice-monitor,F2(32768),5000000.0,ms,5309.22913551,2021-03-02 18:37:09.542949-06:00
timescales,3.0,16384.0,semiring-monitor,((once[:16384]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3215.0,2021-03-02 19:38:33.063271-06:00
timescales,9.0,8192.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[8192:16384] {x > 0.5}) and not( not({x > 0.75}) since[8192:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8461.0,2021-03-02 18:34:48.472161-06:00
timescales,9.0,16.0,lattice-monitor,F9(16),5000000.0,ms,4156.48698807,2021-03-02 19:51:46.469756-06:00
timescales,1.0,64.0,lattice-monitor,F1(64),5000000.0,ms,803.987979889,2021-03-02 20:56:08.158213-06:00
timescales,4.0,256.0,semiring-monitor,({x > 0.25} -> (historically[:256]{x > 0.5})),100000000.0,ms,3220.0,2021-03-02 16:50:42.374926-06:00
timescales,5.0,262144.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[262144:524288] {x > 0.0})),100000000.0,ms,6766.0,2021-03-02 19:15:39.304982-06:00
timescales,1.0,262144.0,semiring-monitor,({x > 0.25} -> (historically[:262144](not {x > 0.5}))),100000000.0,ms,2433.0,2021-03-02 19:46:14.387951-06:00
timescales,7.0,64.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:64]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5721.0,2021-03-02 16:47:35.273803-06:00
timescales,2.0,131072.0,lattice-monitor,F2(131072),5000000.0,ms,5749.42207336,2021-03-02 21:17:24.913738-06:00
timescales,7.0,512.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:512]({x > 0.5} or {x > 0.0})) since {x > 0.0})),5000000.0,ms,2650.0,2021-03-02 19:29:27.528870-06:00
timescales,6.0,64.0,lattice-monitor,F6(64),5000000.0,ms,557.245969772,2021-03-02 18:20:45.900286-06:00
timescales,8.0,262144.0,semiring-monitor,(({x > 0.75} -> once[262144:524288] {x > 0.5}) and not( not({x > 0.75}) since[262144:] {x > 0.5})),100000000.0,ms,5884.0,2021-03-02 21:52:04.916319-06:00
timescales,2.0,32.0,lattice-monitor,F2(32),5000000.0,ms,3194.29206848,2021-03-02 21:25:31.640594-06:00
timescales,8.0,65536.0,Reelay,(({x > 0.75} -> once[65536:131072] {x > 0.5}) and not( not({x > 0.75}) since[65536:] {x > 0.5})),5000000.0,ms,7939.0,2021-03-02 20:14:26.115956-06:00
timescales,4.0,256.0,semiring-monitor,({x > 0.25} -> (historically[:256]{x > 0.5})),100000000.0,ms,3275.0,2021-03-02 19:27:07.547215-06:00
timescales,0.0,128.0,semiring-monitor,((once[:128]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3459.0,2021-03-02 20:57:55.721078-06:00
timescales,4.0,64.0,lattice-monitor,F4(64),5000000.0,ms,781.553030014,2021-03-02 19:54:32.666171-06:00
timescales,5.0,8192.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[8192:16384] {x > 0.0})),100000000.0,ms,6677.0,2021-03-02 18:02:32.355582-06:00
timescales,5.0,64.0,lattice-monitor,F5(64),5000000.0,ms,3939.21113014,2021-03-02 19:54:38.780732-06:00
timescales,4.0,65536.0,Reelay,({x > 0.25} -> (historically[:65536]{x > 0.5})),5000000.0,ms,1990.0,2021-03-02 18:08:20.893965-06:00
timescales,3.0,4096.0,Reelay,((once[:4096]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2384.0,2021-03-02 19:02:59.081819-06:00
timescales,9.0,8192.0,lattice-monitor,F9(8192),5000000.0,ms,5171.66590691,2021-03-02 19:37:35.856860-06:00
timescales,9.0,65536.0,lattice-monitor,F9(65536),5000000.0,ms,5760.31303406,2021-03-02 21:48:00.102020-06:00
timescales,4.0,16.0,lattice-monitor,F4(16),5000000.0,ms,822.848081589,2021-03-02 18:16:40.724858-06:00
timescales,9.0,16384.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[16384:32768] {x > 0.5}) and not( not({x > 0.75}) since[16384:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8400.0,2021-03-02 18:36:47.312661-06:00
timescales,8.0,32768.0,lattice-monitor,F8(32768),5000000.0,ms,5195.50895691,2021-03-02 21:45:38.662931-06:00
timescales,9.0,4096.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[4096:8192] {x > 0.5}) and not( not({x > 0.75}) since[4096:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7687.0,2021-03-02 18:32:43.736742-06:00
timescales,0.0,32768.0,lattice-monitor,F0(32768),5000000.0,ms,1869.54188347,2021-03-02 21:44:19.009365-06:00
timescales,5.0,4096.0,lattice-monitor,F5(4096),5000000.0,ms,4031.17418289,2021-03-02 21:07:59.056689-06:00
timescales,5.0,2048.0,lattice-monitor,F5(2048),5000000.0,ms,3923.20489883,2021-03-02 21:06:02.960245-06:00
timescales,1.0,4096.0,Reelay,({x > 0.25} -> (historically[:4096](not {x > 0.5}))),5000000.0,ms,2038.0,2021-03-02 21:38:33.996942-06:00
timescales,3.0,262144.0,semiring-monitor,((once[:262144]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),100000000.0,ms,3320.0,2021-03-02 18:43:42.460024-06:00
timescales,7.0,128.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((once[:128]({x > 0.5} or {x > 0.0})) since {x > 0.0})),100000000.0,ms,5850.0,2021-03-02 20:59:01.430060-06:00
timescales,5.0,131072.0,semiring-monitor,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[131072:262144] {x > 0.0})),100000000.0,ms,6567.0,2021-03-02 18:41:57.906694-06:00
timescales,9.0,32768.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[32768:65536] {x > 0.5}) and not( not({x > 0.75}) since[32768:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8283.0,2021-03-02 17:04:56.112352-06:00
timescales,0.0,16384.0,semiring-monitor,((once[:16384]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3410.0,2021-03-02 19:38:01.057931-06:00
timescales,5.0,131072.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[131072:262144] {x > 0.0})),5000000.0,ms,6453.0,2021-03-02 20:15:53.380207-06:00
timescales,0.0,65536.0,semiring-monitor,((once[:65536]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3483.0,2021-03-02 20:44:05.772264-06:00
timescales,3.0,32768.0,lattice-monitor,F3(32768),5000000.0,ms,1992.11597443,2021-03-02 18:06:08.616705-06:00
timescales,8.0,1024.0,Reelay,(({x > 0.75} -> once[1024:2048] {x > 0.5}) and not( not({x > 0.75}) since[1024:] {x > 0.5})),5000000.0,ms,7027.0,2021-03-02 17:25:24.822284-06:00
timescales,0.0,512.0,lattice-monitor,F0(512),5000000.0,ms,1314.82601166,2021-03-02 18:56:38.011248-06:00
timescales,3.0,4096.0,lattice-monitor,F3(4096),5000000.0,ms,1673.03609848,2021-03-02 17:28:25.395807-06:00
timescales,1.0,131072.0,semiring-monitor,({x > 0.25} -> (historically[:131072](not {x > 0.5}))),100000000.0,ms,2389.0,2021-03-02 20:15:13.371864-06:00
timescales,4.0,65536.0,lattice-monitor,F4(65536),5000000.0,ms,1665.57002068,2021-03-02 18:39:37.552789-06:00
timescales,5.0,32768.0,Reelay,(({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ({x > 0.5} since[32768:65536] {x > 0.0})),5000000.0,ms,6510.0,2021-03-02 21:13:58.572860-06:00
timescales,0.0,32768.0,lattice-monitor,F0(32768),5000000.0,ms,1897.38702774,2021-03-02 18:36:55.715072-06:00
timescales,9.0,512.0,Reelay,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[512:1024] {x > 0.5}) and not( not({x > 0.75}) since[512:] {x > 0.5})) since {x > 0.0}),5000000.0,ms,7404.0,2021-03-02 16:53:24.185618-06:00
timescales,8.0,2048.0,lattice-monitor,F8(2048),5000000.0,ms,3968.99104118,2021-03-02 21:06:35.909147-06:00
timescales,7.0,256.0,lattice-monitor,F7(256),5000000.0,ms,2793.93315315,2021-03-02 20:29:35.254492-06:00
timescales,6.0,1024.0,Reelay,(once[:1024]{x > 0.5}),5000000.0,ms,1779.0,2021-03-02 20:33:19.029577-06:00
timescales,5.0,2048.0,lattice-monitor,F5(2048),5000000.0,ms,3869.69280243,2021-03-02 20:34:56.498248-06:00
timescales,1.0,65536.0,semiring-monitor,({x > 0.25} -> (historically[:65536](not {x > 0.5}))),100000000.0,ms,2486.0,2021-03-02 19:10:36.698501-06:00
timescales,6.0,16384.0,Reelay,(once[:16384]{x > 0.5}),5000000.0,ms,1795.0,2021-03-02 21:12:12.804295-06:00
timescales,4.0,8192.0,lattice-monitor,F4(8192),5000000.0,ms,1186.17916107,2021-03-02 19:05:01.680561-06:00
timescales,8.0,128.0,lattice-monitor,F8(128),5000000.0,ms,2741.50085449,2021-03-02 17:19:52.703136-06:00
timescales,1.0,16384.0,Reelay,({x > 0.25} -> (historically[:16384](not {x > 0.5}))),5000000.0,ms,2039.0,2021-03-02 19:38:05.761534-06:00
timescales,1.0,8192.0,semiring-monitor,({x > 0.25} -> (historically[:8192](not {x > 0.5}))),100000000.0,ms,2396.0,2021-03-02 19:04:33.586560-06:00
timescales,0.0,65536.0,Reelay,((once[:65536]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2214.0,2021-03-02 20:13:02.368321-06:00
timescales,1.0,64.0,semiring-monitor,({x > 0.25} -> (historically[:64](not {x > 0.5}))),100000000.0,ms,2373.0,2021-03-02 16:46:38.853224-06:00
timescales,7.0,524288.0,lattice-monitor,F7(524288),5000000.0,ms,3957.34906197,2021-03-02 17:43:30.835540-06:00
timescales,4.0,2048.0,Reelay,({x > 0.25} -> (historically[:2048]{x > 0.5})),5000000.0,ms,2031.0,2021-03-02 20:34:51.148013-06:00
timescales,8.0,32768.0,semiring-monitor,(({x > 0.75} -> once[32768:65536] {x > 0.5}) and not( not({x > 0.75}) since[32768:] {x > 0.5})),100000000.0,ms,6019.0,2021-03-02 19:09:56.034518-06:00
timescales,0.0,2048.0,Reelay,((once[:2048]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2207.0,2021-03-02 20:03:17.690313-06:00
timescales,3.0,8192.0,Reelay,((once[:8192]({x > 0.0})) -> ({x > 0.5} since {x > 0.0})),5000000.0,ms,2228.0,2021-03-02 20:07:41.624225-06:00
timescales,0.0,131072.0,semiring-monitor,((once[:131072]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3473.0,2021-03-02 21:17:15.197773-06:00
timescales,9.0,32.0,semiring-monitor,({x > 0.25} && !{x > 0.0} && once {x > 0.0}) -> ((({x > 0.75} -> once[32:64] {x > 0.5}) and not( not({x > 0.75}) since[32:] {x > 0.5})) since {x > 0.0}),100000000.0,ms,8344.0,2021-03-02 17:16:43.150953-06:00
timescales,8.0,512.0,lattice-monitor,F8(512),5000000.0,ms,3291.71705246,2021-03-02 18:57:55.208641-06:00
timescales,0.0,32768.0,semiring-monitor,((once[:32768]{x > 0.0}) -> ((not {x > 0.5}) since {x > 0.0})),100000000.0,ms,3426.0,2021-03-02 21:44:23.144007-06:00
timescales,0.0,512.0,Reelay,((once[:512]{x > 0.00}) -> ((not {x > 0.5}) since {x > 0.00})),5000000.0,ms,2221.0,2021-03-02 19:28:22.243186-06:00
timescales,6.0,256.0,semiring-monitor,(once[:256]{x > 0.5}),100000000.0,ms,1345.0,2021-03-02 17:21:28.533961-06:00
timescales,6.0,65536.0,Reelay,(once[:65536]{x > 0.5}),5000000.0,ms,1846.0,2021-03-02 18:40:03.187525-06:00
