Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,InputType,TimeUnit,TimeElapsed,Memory,TimeStamp
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,10000000.0,Increasing,ms,699.0,63968.0,2021-03-08 12:12:01.187658-06:00
memory,5.0,32768.0,semiring-monitor,x > 0.5 since[32768:32768] x > 0,10000000.0,Decreasing,ms,1654.0,18945240.0,2021-03-08 15:01:56.072077-06:00
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,1572864.0,Decreasing,ms,4130.20396233,710647064.0,2021-03-08 18:15:05.699850-06:00
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,10000000.0,Random,ms,677.0,61984.0,2021-03-08 13:38:20.466004-06:00
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,200000.0,Increasing,ms,190.038919449,149235376.0,2021-03-08 15:17:45.169409-06:00
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,10000000.0,Increasing,ms,653.0,60448.0,2021-03-08 13:44:56.835723-06:00
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},6144.0,Decreasing,ms,7210.0,28112320.0,2021-03-08 12:08:37.507674-06:00
memory,2.0,262144.0,lattice-monitor,once[262144:524288] x > 0.5,1572864.0,Decreasing,ms,3602.23603249,1308692048.0,2021-03-08 16:39:31.608100-06:00
memory,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,10000000.0,Random,ms,2785.0,6766160.0,2021-03-08 12:55:36.621460-06:00
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},3072.0,Decreasing,ms,1094.0,15827360.0,2021-03-08 12:07:20.141090-06:00
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,200000.0,Decreasing,ms,305.142879486,149841584.0,2021-03-08 15:30:43.626687-06:00
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,10000000.0,Increasing,ms,1067.0,76320.0,2021-03-08 12:02:28.783126-06:00
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,10000000.0,Decreasing,ms,713.0,61984.0,2021-03-08 12:50:15.450409-06:00
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},49152.0,Random,ms,354.0,12146600.0,2021-03-08 14:12:21.252834-06:00
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,200000.0,Increasing,ms,459.136009216,176744360.0,2021-03-08 12:50:22.057201-06:00
memory,1.0,16384.0,semiring-monitor,once[16384:16384] x > 0.5,10000000.0,Random,ms,587.0,63976.0,2021-03-08 18:09:05.980556-06:00
memory,2.0,65536.0,lattice-monitor,once[65536:131072] x > 0.5,200000.0,Decreasing,ms,539.650917053,408612584.0,2021-03-08 18:11:43.153961-06:00
memory,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,10000000.0,Decreasing,ms,2193.0,86256.0,2021-03-08 13:39:38.246564-06:00
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,10000000.0,Random,ms,1655.0,36244672.0,2021-03-08 15:03:02.877812-06:00
memory,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,200000.0,Random,ms,188.372135162,149235376.0,2021-03-08 15:16:19.932737-06:00
memory,3.0,256.0,Reelay,once[256:] {x > 0.5},1536.0,Decreasing,ms,20.0,19285160.0,2021-03-08 16:53:16.738586-06:00
memory,7.0,512.0,semiring-monitor,x > 0.5 since[512:] x > 0,10000000.0,Decreasing,ms,2184.0,378144.0,2021-03-08 16:55:40.955670-06:00
memory,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},12288.0,Increasing,ms,13973.0,19993728.0,2021-03-08 15:24:28.758171-06:00
memory,3.0,32.0,Reelay,once[32:] {x > 0.5},100000.0,Increasing,ms,2632.0,7767120.0,2021-03-08 12:00:55.730979-06:00
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,10000000.0,Decreasing,ms,687.0,64000.0,2021-03-08 16:36:55.877405-06:00
memory,3.0,512.0,Reelay,once[512:] {x > 0.5},3072.0,Increasing,ms,887.0,17268552.0,2021-03-08 16:54:40.773851-06:00
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,200000.0,Increasing,ms,753.195047379,139817200.0,2021-03-08 12:12:51.469206-06:00
memory,5.0,128.0,semiring-monitor,x > 0.5 since[128:128] x > 0,10000000.0,Random,ms,1693.0,139984.0,2021-03-08 12:04:31.679587-06:00
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,10000000.0,Random,ms,1590.0,78136.0,2021-03-08 15:13:05.804231-06:00
memory,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,10000000.0,Decreasing,ms,2199.0,38871672.0,2021-03-08 16:37:41.071160-06:00
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,200000.0,Decreasing,ms,571.196079254,149235376.0,2021-03-08 13:41:13.875795-06:00
memory,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,10000000.0,Increasing,ms,1081.0,112064.0,2021-03-08 12:05:28.231091-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Random,ms,227.0,8726616.0,2021-03-08 17:33:42.486419-06:00
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,200000.0,Random,ms,194.709062576,149235376.0,2021-03-08 15:19:03.451542-06:00
memory,1.0,65536.0,semiring-monitor,once[65536:65536] x > 0.5,10000000.0,Increasing,ms,551.0,63952.0,2021-03-08 15:02:33.897835-06:00
memory,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},24576.0,Decreasing,ms,423.0,13236592.0,2021-03-08 15:41:45.732058-06:00
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,200000.0,Random,ms,491.769075394,149235376.0,2021-03-08 16:52:08.942211-06:00
memory,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,10000000.0,Increasing,ms,1060.0,159168.0,2021-03-08 16:54:31.217513-06:00
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,200000.0,Decreasing,ms,69.3280696869,149235376.0,2021-03-08 11:58:36.748660-06:00
memory,6.0,64.0,Reelay,{x > 0.0} since[64:128] {x > 0.5},384.0,Increasing,ms,53.0,17190528.0,2021-03-08 15:17:06.309684-06:00
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,200000.0,Decreasing,ms,538.685083389,235185104.0,2021-03-08 18:11:59.215850-06:00
memory,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,200000.0,Increasing,ms,379.185914993,149235376.0,2021-03-08 12:02:07.962001-06:00
memory,3.0,512.0,semiring-monitor,once[512:] x > 0.5,10000000.0,Random,ms,715.0,62032.0,2021-03-08 12:07:03.047138-06:00
memory,0.0,65536.0,lattice-monitor,once[0:65536] x > 0.5,200000.0,Increasing,ms,323.13990593,235320272.0,2021-03-08 16:36:33.732282-06:00
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,200000.0,Increasing,ms,808.920145035,529017000.0,2021-03-08 15:04:19.506275-06:00
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},49152.0,Decreasing,ms,496278.0,95601056.0,2021-03-08 14:42:47.316287-06:00
memory,5.0,32.0,Reelay,{x > 0.0} since[32:32] {x > 0.5},10000.0,Random,ms,362.0,9121432.0,2021-03-08 19:53:31.650126-06:00
memory,5.0,32.0,lattice-monitor,x > 0 since[32:32] x > 0.5,200000.0,Decreasing,ms,479.932069778,149235376.0,2021-03-08 12:01:29.884778-06:00
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},24576.0,Increasing,ms,120611.0,67298376.0,2021-03-08 14:01:06.337216-06:00
memory,2.0,128.0,semiring-monitor,once[128:256] x > 0.5,10000000.0,Decreasing,ms,1063.0,88560.0,2021-03-08 15:17:49.825882-06:00
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,200000.0,Increasing,ms,70.4290866852,149235376.0,2021-03-08 15:17:39.045653-06:00
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,200000.0,Decreasing,ms,192.764997482,149235376.0,2021-03-08 16:51:44.969689-06:00
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},768.0,Increasing,ms,143.0,14279712.0,2021-03-08 16:52:24.406650-06:00
memory,3.0,64.0,semiring-monitor,once[64:] x > 0.5,10000000.0,Random,ms,688.0,61984.0,2021-03-08 15:16:31.043447-06:00
memory,0.0,16384.0,lattice-monitor,once[0:16384] x > 0.5,200000.0,Random,ms,264.601945877,184539496.0,2021-03-08 16:34:10.199937-06:00
memory,7.0,131072.0,lattice-monitor,x > 0 since[131072:] x > 0.5,200000.0,Decreasing,ms,687.193870544,558536240.0,2021-03-08 18:13:52.386349-06:00
memory,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,10000000.0,Increasing,ms,1032.0,112064.0,2021-03-08 16:53:05.864494-06:00
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,200000.0,Increasing,ms,470.107078552,149235376.0,2021-03-08 13:42:33.122689-06:00
memory,5.0,8192.0,lattice-monitor,x > 0 since[8192:8192] x > 0.5,200000.0,Increasing,ms,721.645116806,172020448.0,2021-03-08 16:08:49.656327-06:00
memory,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,10000000.0,Decreasing,ms,717.0,64024.0,2021-03-08 15:01:35.272557-06:00
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,Random,ms,661.0,12734968.0,2021-03-08 15:12:21.999293-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Random,ms,348.864078522,149235376.0,2021-03-08 13:46:27.739943-06:00
memory,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,200000.0,Random,ms,368.818998337,149235376.0,2021-03-08 16:56:32.428810-06:00
memory,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,10000000.0,Random,ms,1109.0,76736.0,2021-03-08 15:16:21.461036-06:00
memory,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},1536.0,Random,ms,38.0,17372200.0,2021-03-08 16:53:19.529519-06:00
memory,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,200000.0,Decreasing,ms,134.28902626,149235376.0,2021-03-08 16:56:29.809599-06:00
memory,2.0,262144.0,semiring-monitor,once[262144:524288] x > 0.5,10000000.0,Decreasing,ms,1080.0,50398072.0,2021-03-08 16:39:35.874373-06:00
memory,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,10000000.0,Decreasing,ms,1654.0,9112768.0,2021-03-08 15:00:41.359411-06:00
memory,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,10000000.0,Random,ms,1078.0,422864.0,2021-03-08 13:49:33.866066-06:00
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,200000.0,Decreasing,ms,633.782148361,184158528.0,2021-03-08 14:59:51.101791-06:00
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},24576.0,Decreasing,ms,58817.0,29132120.0,2021-03-08 19:24:43.228922-06:00
memory,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},1536.0,Random,ms,39.0,17372200.0,2021-03-08 13:45:01.353637-06:00
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,200000.0,Increasing,ms,133.198976517,149235376.0,2021-03-08 13:46:21.745014-06:00
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,10000000.0,Increasing,ms,1063.0,24181664.0,2021-03-08 15:03:41.754638-06:00
memory,6.0,65536.0,lattice-monitor,x > 0 since[65536:131072] x > 0.5,200000.0,Increasing,ms,1049.52406883,492038560.0,2021-03-08 18:12:18.566925-06:00
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,200000.0,Decreasing,ms,189.191102982,149235376.0,2021-03-08 12:08:14.855971-06:00
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,10000000.0,Increasing,ms,1579.0,351424.0,2021-03-08 12:07:28.848082-06:00
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,200000.0,Increasing,ms,585.227012634,184158528.0,2021-03-08 13:13:24.073393-06:00
memory,7.0,2048.0,semiring-monitor,x > 0.5 since[2048:] x > 0,10000000.0,Increasing,ms,2223.0,1287408.0,2021-03-08 17:02:12.679419-06:00
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,10000000.0,Increasing,ms,1055.0,76320.0,2021-03-08 15:16:10.571686-06:00
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},6144.0,Increasing,ms,7739.0,24283016.0,2021-03-08 15:23:37.734199-06:00
memory,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,10000000.0,Increasing,ms,2270.0,38872304.0,2021-03-08 18:12:33.705084-06:00
memory,3.0,4096.0,Reelay,once[4096:] {x > 0.5},24576.0,Increasing,ms,57863.0,37008880.0,2021-03-08 13:58:23.655448-06:00
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,10000000.0,Random,ms,1120.0,818168.0,2021-03-08 17:03:50.343709-06:00
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},12288.0,Increasing,ms,14289.0,20750920.0,2021-03-08 15:25:19.900142-06:00
memory,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,10000000.0,Decreasing,ms,2215.0,4924656.0,2021-03-08 18:08:55.592868-06:00
memory,5.0,16.0,Reelay,{x > 0.0} since[16:16] {x > 0.5},10000.0,Random,ms,261.0,8769936.0,2021-03-08 19:15:04.671168-06:00
memory,4.0,16384.0,lattice-monitor,x > 0 since[0:16384] x > 0.5,200000.0,Random,ms,474.989175797,172020448.0,2021-03-08 15:00:22.074882-06:00
memory,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,10000000.0,Decreasing,ms,2189.0,38871672.0,2021-03-08 15:03:35.891373-06:00
memory,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,10000000.0,Increasing,ms,1548.0,351424.0,2021-03-08 13:46:45.704263-06:00
memory,2.0,512.0,Reelay,once[512:1024] {x > 0.5},3072.0,Increasing,ms,868.0,17845016.0,2021-03-08 13:46:11.219587-06:00
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,10000000.0,Random,ms,568.0,60448.0,2021-03-08 15:20:23.529085-06:00
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,200000.0,Decreasing,ms,812.94298172,328944200.0,2021-03-08 15:03:08.432043-06:00
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,10000000.0,Increasing,ms,1049.0,70848.0,2021-03-08 12:00:42.632086-06:00
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,10000000.0,Increasing,ms,1606.0,4590784.0,2021-03-08 14:34:03.884454-06:00
memory,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},6144.0,Decreasing,ms,4231.0,11781864.0,2021-03-08 13:48:24.253625-06:00
memory,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,10000000.0,Increasing,ms,2189.0,95792.0,2021-03-08 15:15:57.318472-06:00
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,10000000.0,Random,ms,671.0,60448.0,2021-03-08 16:53:12.244204-06:00
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,10000000.0,Decreasing,ms,2158.0,179672.0,2021-03-08 13:46:39.032245-06:00
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,200000.0,Decreasing,ms,847.398996353,172401416.0,2021-03-08 15:37:34.099642-06:00
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,200000.0,Increasing,ms,191.731929779,188055160.0,2021-03-08 13:58:22.983457-06:00
memory,5.0,32768.0,semiring-monitor,x > 0.5 since[32768:32768] x > 0,10000000.0,Decreasing,ms,1654.0,18945240.0,2021-03-08 18:10:56.620326-06:00
memory,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},3072.0,Decreasing,ms,69.0,11607552.0,2021-03-08 13:47:21.579808-06:00
memory,6.0,64.0,lattice-monitor,x > 0 since[64:128] x > 0.5,200000.0,Decreasing,ms,584.41400528,149235376.0,2021-03-08 15:17:10.417702-06:00
memory,1.0,32768.0,lattice-monitor,once[32768:32768] x > 0.5,200000.0,Random,ms,198.271036148,205949928.0,2021-03-08 18:10:18.150458-06:00
memory,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,10000000.0,Increasing,ms,2331.0,19473648.0,2021-03-08 15:02:17.555806-06:00
memory,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,10000000.0,Increasing,ms,1040.0,88096.0,2021-03-08 16:51:29.625258-06:00
memory,1.0,512.0,Reelay,once[512:512] {x > 0.5},10000.0,Increasing,ms,2938.0,15787352.0,2021-03-08 19:54:14.192915-06:00
memory,7.0,16.0,lattice-monitor,x > 0 since[16:] x > 0.5,200000.0,Increasing,ms,365.156173706,149235376.0,2021-03-08 13:39:26.922488-06:00
memory,3.0,512.0,Reelay,once[512:] {x > 0.5},3072.0,Increasing,ms,886.0,17268552.0,2021-03-08 13:46:22.353007-06:00
memory,2.0,2048.0,lattice-monitor,once[2048:4096] x > 0.5,200000.0,Increasing,ms,303.503036499,290511040.0,2021-03-08 12:10:52.358095-06:00
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,Random,ms,1832.0,9902672.0,2021-03-08 13:40:57.285700-06:00
memory,4.0,16384.0,semiring-monitor,x > 0.5 since[0:16384] x > 0,10000000.0,Increasing,ms,2225.0,3352208.0,2021-03-08 15:00:26.718338-06:00
memory,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,200000.0,Decreasing,ms,795.166015625,328944200.0,2021-03-08 16:37:14.604728-06:00
memory,3.0,128.0,semiring-monitor,once[128:] x > 0.5,10000000.0,Increasing,ms,650.0,62024.0,2021-03-08 15:17:55.392326-06:00
memory,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,200000.0,Random,ms,452.301979065,149235376.0,2021-03-08 13:49:11.600073-06:00
memory,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,10000000.0,Random,ms,2240.0,2499800.0,2021-03-08 12:26:20.639784-06:00
memory,3.0,256.0,Reelay,once[256:] {x > 0.5},1536.0,Increasing,ms,234.0,19145968.0,2021-03-08 15:19:16.289704-06:00
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,10000000.0,Random,ms,1077.0,1571784.0,2021-03-08 17:21:20.503192-06:00
memory,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,10000000.0,Random,ms,2283.0,2499800.0,2021-03-08 14:05:16.345874-06:00
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},12288.0,Decreasing,ms,13942.0,36356984.0,2021-03-08 19:17:33.269402-06:00
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,10000000.0,Decreasing,ms,705.0,61984.0,2021-03-08 16:03:37.882539-06:00
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,10000000.0,Increasing,ms,546.0,60448.0,2021-03-08 15:20:25.104879-06:00
memory,0.0,256.0,Reelay,once[0:256] {x > 0.5},1536.0,Decreasing,ms,277.0,10891768.0,2021-03-08 16:52:53.720739-06:00
memory,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,200000.0,Random,ms,406.239032745,167137848.0,2021-03-08 13:59:26.204264-06:00
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,200000.0,Decreasing,ms,574.895858765,149235376.0,2021-03-08 16:56:56.816636-06:00
memory,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},100000.0,Decreasing,ms,1700.0,14781160.0,2021-03-08 15:13:53.301121-06:00
memory,0.0,4096.0,semiring-monitor,once[0:4096] x > 0.5,10000000.0,Random,ms,1082.0,783312.0,2021-03-08 17:02:21.918881-06:00
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,200000.0,Increasing,ms,797.02091217,139817200.0,2021-03-08 15:26:24.619515-06:00
memory,7.0,2048.0,lattice-monitor,x > 0 since[2048:] x > 0.5,200000.0,Random,ms,498.513936996,167248400.0,2021-03-08 13:53:13.077415-06:00
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},3072.0,Increasing,ms,63.0,10943496.0,2021-03-08 12:07:15.663763-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Decreasing,ms,288363.0,65249368.0,2021-03-08 14:29:07.331810-06:00
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,10000000.0,Increasing,ms,1038.0,441336.0,2021-03-08 13:50:22.016902-06:00
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,200000.0,Random,ms,71.6800689697,149235376.0,2021-03-08 13:43:16.403159-06:00
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,10000000.0,Increasing,ms,2668.0,1752536.0,2021-03-08 13:52:35.486137-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Increasing,ms,352.636098862,149235376.0,2021-03-08 12:07:14.798188-06:00
memory,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},100000.0,Decreasing,ms,3970.0,9464344.0,2021-03-08 11:59:48.041151-06:00
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,10000000.0,Random,ms,1066.0,74208.0,2021-03-08 12:02:25.741654-06:00
memory,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,10000000.0,Random,ms,675.0,61960.0,2021-03-08 16:35:40.366188-06:00
memory,2.0,256.0,Reelay,once[256:512] {x > 0.5},1536.0,Decreasing,ms,468.0,12085616.0,2021-03-08 12:05:30.510950-06:00
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,200000.0,Increasing,ms,126.598834991,149235376.0,2021-03-08 15:17:53.911994-06:00
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,200000.0,Decreasing,ms,755.395889282,235987960.0,2021-03-08 15:02:20.388749-06:00
memory,1.0,256.0,Reelay,once[256:256] {x > 0.5},10000.0,Decreasing,ms,1532.0,13940536.0,2021-03-08 18:37:21.118665-06:00
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},24576.0,Decreasing,ms,58789.0,29132120.0,2021-03-08 18:46:25.808408-06:00
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,200000.0,Decreasing,ms,809.376001358,529017000.0,2021-03-08 18:13:25.932594-06:00
memory,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,200000.0,Random,ms,72.5128650665,149235376.0,2021-03-08 12:05:18.549490-06:00
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,10000000.0,Random,ms,2243.0,13182608.0,2021-03-08 18:11:52.765143-06:00
memory,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,200000.0,Random,ms,138.473033905,149235376.0,2021-03-08 12:08:47.089492-06:00
memory,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},24576.0,Increasing,ms,408.0,14392376.0,2021-03-08 13:59:31.913490-06:00
memory,2.0,32768.0,lattice-monitor,once[32768:65536] x > 0.5,200000.0,Increasing,ms,521.526098251,236450848.0,2021-03-08 15:01:25.263548-06:00
memory,2.0,524288.0,semiring-monitor,once[524288:1048576] x > 0.5,10000000.0,Random,ms,1084.0,96625808.0,2021-03-08 16:42:24.214259-06:00
memory,7.0,512.0,semiring-monitor,x > 0.5 since[512:] x > 0,10000000.0,Decreasing,ms,2215.0,378144.0,2021-03-08 12:08:05.994891-06:00
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,200000.0,Random,ms,69.2760944366,149235376.0,2021-03-08 13:37:59.481590-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Random,ms,377.05206871,149235376.0,2021-03-08 16:52:33.744364-06:00
memory,0.0,256.0,semiring-monitor,once[0:256] x > 0.5,10000000.0,Random,ms,1048.0,108000.0,2021-03-08 15:18:50.971994-06:00
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},6144.0,Decreasing,ms,7154.0,28112320.0,2021-03-08 13:47:53.787975-06:00
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},12288.0,Decreasing,ms,17010.0,25050752.0,2021-03-08 13:51:28.120111-06:00
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,10000000.0,Increasing,ms,554.0,63896.0,2021-03-08 12:16:03.300230-06:00
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,10000000.0,Increasing,ms,2737.0,26820056.0,2021-03-08 18:11:05.112368-06:00
memory,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,10000000.0,Decreasing,ms,2167.0,111488.0,2021-03-08 16:51:22.543087-06:00
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,200000.0,Increasing,ms,98.4039306641,162649944.0,2021-03-08 12:10:45.908637-06:00
memory,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,200000.0,Decreasing,ms,730.05604744,162649944.0,2021-03-08 13:48:58.934560-06:00
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,200000.0,Decreasing,ms,124.553918839,149235376.0,2021-03-08 13:38:25.803814-06:00
