Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,Memory,TimeStamp,InputType
memory,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},100000.0,ms,441.0,137527.0,2021-03-01 18:26:14.248272-06:00,Random
memory,4.0,32768.0,semiring-monitor,x > 0.5 since[0:32768] x > 0,100000000.0,ms,3247.0,336558.0,2021-03-01 18:50:05.197190-06:00,Random
memory,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,100000000.0,ms,1319.0,205438.0,2021-03-01 18:20:22.856688-06:00,Random
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,2000000.0,ms,1016.24393463,5612690.0,2021-03-01 18:40:07.187669-06:00,Random
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},100000.0,ms,437.0,138359.0,2021-03-01 18:48:29.254615-06:00,Random
memory,4.0,128.0,Reelay,{x > 0.0} since[0:128] {x > 0.5},100000.0,ms,484.0,138359.0,2021-03-01 19:05:58.979254-06:00,Random
memory,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,2000000.0,ms,366.222858429,4559986.0,2021-03-01 18:19:51.003569-06:00,Random
memory,5.0,16384.0,lattice-monitor,x > 0 since[16384:16384] x > 0.5,2000000.0,ms,1168.34592819,5612690.0,2021-03-01 18:30:13.243705-06:00,Random
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,2000000.0,ms,543.566942215,4031570.0,2021-03-01 19:06:49.127968-06:00,Random
memory,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},100000.0,ms,443.0,137591.0,2021-03-01 18:27:30.013454-06:00,Random
memory,7.0,262144.0,semiring-monitor,x > 0.5 since[262144:] x > 0,100000000.0,ms,3395.0,6365861.0,2021-03-01 19:02:35.724843-06:00,Random
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,100000000.0,ms,2270.0,270995.0,2021-03-01 19:08:40.927686-06:00,Random
memory,2.0,32.0,Reelay,once[32:64] {x > 0.5},100000.0,ms,152.0,138353.0,2021-03-01 18:55:21.028844-06:00,Random
memory,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,100000000.0,ms,1347.0,336512.0,2021-03-01 18:59:40.195491-06:00,Random
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},100000.0,ms,148.0,138401.0,2021-03-01 19:05:29.986440-06:00,Random
memory,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,2000000.0,ms,929.563045502,8617298.0,2021-03-01 19:29:56.460126-06:00,Random
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,100000000.0,ms,3258.0,78508.0,2021-03-01 18:57:06.904881-06:00,Random
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,2000000.0,ms,330.546855927,4031570.0,2021-03-01 18:27:51.249716-06:00,Random
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},100000.0,ms,151.0,138401.0,2021-03-01 19:27:57.680830-06:00,Random
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,2000000.0,ms,223.447084427,5100658.0,2021-03-01 19:08:29.863416-06:00,Random
memory,0.0,64.0,Reelay,once[0:64] {x > 0.5},100000.0,ms,156.0,138401.0,2021-03-01 18:45:59.809829-06:00,Random
memory,0.0,1024.0,Reelay,once[0:1024] {x > 0.5},100000.0,ms,173.0,138793.0,2021-03-01 18:37:57.868743-06:00,Random
memory,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,2000000.0,ms,498.817920685,4031570.0,2021-03-01 18:16:57.090583-06:00,Random
memory,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,2000000.0,ms,920.731067657,4031570.0,2021-03-01 18:57:36.003148-06:00,Random
memory,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,100000000.0,ms,3265.0,139949.0,2021-03-01 19:08:36.409611-06:00,Random
memory,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,2000000.0,ms,367.011070251,4559986.0,2021-03-01 18:10:07.960966-06:00,Random
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,100000000.0,ms,1343.0,2171521.0,2021-03-01 18:42:04.682063-06:00,Random
memory,0.0,256.0,semiring-monitor,once[0:256] x > 0.5,100000000.0,ms,1332.0,76414.0,2021-03-01 18:56:34.098071-06:00,Random
memory,0.0,32768.0,Reelay,once[0:32768] {x > 0.5},100000.0,ms,153.0,138353.0,2021-03-01 18:30:29.310727-06:00,Random
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},100000.0,ms,976.0,138353.0,2021-03-02 09:10:29.794090-06:00,Random
memory,6.0,32768.0,Reelay,{x > 0.0} since[32768:65536] {x > 0.5},100000.0,ms,578.0,138431.0,2021-03-01 18:11:21.453207-06:00,Random
memory,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,2000000.0,ms,499.623060226,8617298.0,2021-03-01 18:51:49.408976-06:00,Random
memory,2.0,262144.0,lattice-monitor,once[262144:524288] x > 0.5,2000000.0,ms,959.782838821,8617298.0,2021-03-01 19:11:17.897342-06:00,Random
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,2000000.0,ms,1042.61398315,5612690.0,2021-03-01 19:19:01.607233-06:00,Random
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,2000000.0,ms,194.33093071,4031570.0,2021-03-01 18:47:20.553166-06:00,Random
memory,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,2000000.0,ms,639.265060425,4543602.0,2021-03-01 18:19:31.050178-06:00,Random
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,100000000.0,ms,3254.0,75436.0,2021-03-01 18:27:05.609382-06:00,Random
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,100000000.0,ms,3267.0,78508.0,2021-03-01 19:06:50.567626-06:00,Random
memory,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,100000000.0,ms,3247.0,598702.0,2021-03-01 18:50:34.259896-06:00,Random
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,2000000.0,ms,259.058952332,4543602.0,2021-03-01 18:38:55.547320-06:00,Random
memory,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,100000000.0,ms,2276.0,467604.0,2021-03-01 19:09:08.724566-06:00,Random
memory,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,2000000.0,ms,1055.77087402,4031570.0,2021-03-01 18:18:20.784264-06:00,Random
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,2000000.0,ms,346.861124039,4031570.0,2021-03-01 19:06:45.510659-06:00,Random
memory,6.0,262144.0,Reelay,{x > 0.0} since[262144:524288] {x > 0.5},1572864.0,ms,8861.0,138431.0,2021-03-01 18:23:12.440774-06:00,Random
memory,2.0,65536.0,semiring-monitor,once[65536:131072] x > 0.5,100000000.0,ms,1322.0,598654.0,2021-03-01 19:19:40.728417-06:00,Random
memory,3.0,512.0,semiring-monitor,once[512:] x > 0.5,100000000.0,ms,889.0,74356.0,2021-03-01 18:08:28.725530-06:00,Random
memory,2.0,32768.0,semiring-monitor,once[32768:65536] x > 0.5,100000000.0,ms,1309.0,336510.0,2021-03-01 19:38:40.960412-06:00,Random
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,100000000.0,ms,1346.0,74493.0,2021-03-01 18:54:53.195096-06:00,Random
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},100000.0,ms,151.0,138401.0,2021-03-01 18:36:19.151625-06:00,Random
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,100000000.0,ms,888.0,74356.0,2021-03-01 18:46:55.575101-06:00,Random
memory,6.0,512.0,Reelay,{x > 0.0} since[512:1024] {x > 0.5},100000.0,ms,539.0,138359.0,2021-03-01 19:16:42.391519-06:00,Random
memory,6.0,524288.0,Reelay,{x > 0.0} since[524288:1048576] {x > 0.5},3145728.0,ms,17557.0,137847.0,2021-03-01 19:42:34.419609-06:00,Random
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,100000000.0,ms,887.0,74356.0,2021-03-01 18:08:03.327135-06:00,Random
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,2000000.0,ms,745.949983597,4031570.0,2021-03-01 19:24:17.223275-06:00,Random
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,100000000.0,ms,2270.0,270995.0,2021-03-01 18:39:30.311183-06:00,Random
memory,6.0,524288.0,Reelay,{x > 0.0} since[524288:1048576] {x > 0.5},3145728.0,ms,17873.0,137463.0,2021-03-01 18:53:54.394207-06:00,Random
memory,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,2000000.0,ms,728.601932526,4031570.0,2021-03-01 18:09:09.681806-06:00,Random
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,2000000.0,ms,177.492141724,4555858.0,2021-03-01 18:16:05.112827-06:00,Random
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,2000000.0,ms,364.176988602,4031570.0,2021-03-01 19:36:24.411677-06:00,Random
memory,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,100000000.0,ms,680.0,74357.0,2021-03-01 19:07:10.424700-06:00,Random
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,ms,146.0,138401.0,2021-03-01 18:54:52.813166-06:00,Random
memory,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,100000000.0,ms,3882.0,78514.0,2021-03-01 18:27:14.046880-06:00,Random
memory,3.0,524288.0,Reelay,once[524288:] {x > 0.5},3145728.0,ms,2447.0,138401.0,2021-03-01 18:43:34.395849-06:00,Random
memory,6.0,16384.0,Reelay,{x > 0.0} since[16384:32768] {x > 0.5},100000.0,ms,555.0,137463.0,2021-03-01 18:30:18.389211-06:00,Random
memory,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,2000000.0,ms,504.147052765,4031570.0,2021-03-01 19:25:27.939738-06:00,Random
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,100000000.0,ms,3269.0,1122991.0,2021-03-01 18:22:03.340969-06:00,Random
memory,0.0,4096.0,semiring-monitor,once[0:4096] x > 0.5,100000000.0,ms,1321.0,107135.0,2021-03-01 19:27:31.070344-06:00,Random
memory,3.0,32.0,lattice-monitor,once[32:] x > 0.5,2000000.0,ms,173.799991608,4031570.0,2021-03-01 19:14:50.581446-06:00,Random
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,2000000.0,ms,158.024787903,4543602.0,2021-03-01 19:07:36.311700-06:00,Random
memory,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,100000000.0,ms,3241.0,139949.0,2021-03-01 18:39:25.838562-06:00,Random
memory,3.0,32.0,lattice-monitor,once[32:] x > 0.5,2000000.0,ms,173.77781868,4031570.0,2021-03-01 18:26:12.222699-06:00,Random
memory,0.0,16384.0,lattice-monitor,once[0:16384] x > 0.5,2000000.0,ms,400.100946426,5612690.0,2021-03-01 19:38:08.341808-06:00,Random
memory,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,2000000.0,ms,593.523025513,4031570.0,2021-03-01 18:38:30.496655-06:00,Random
memory,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,2000000.0,ms,1958.04190636,8617298.0,2021-03-01 18:53:52.278367-06:00,Random
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,2000000.0,ms,1527.65822411,5100658.0,2021-03-01 18:29:48.901657-06:00,Random
memory,4.0,16384.0,lattice-monitor,x > 0 since[0:16384] x > 0.5,2000000.0,ms,722.528219223,5100658.0,2021-03-01 18:59:18.798452-06:00,Random
memory,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,2000000.0,ms,867.044210434,5067890.0,2021-03-01 18:10:02.770288-06:00,Random
memory,5.0,16384.0,lattice-monitor,x > 0 since[16384:16384] x > 0.5,2000000.0,ms,1167.34099388,5612690.0,2021-03-01 19:38:20.711359-06:00,Random
memory,5.0,524288.0,lattice-monitor,x > 0 since[524288:524288] x > 0.5,2000000.0,ms,1514.80197906,8617298.0,2021-03-01 19:03:32.351664-06:00,Random
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},100000.0,ms,154.0,138401.0,2021-03-01 19:34:42.921269-06:00,Random
memory,0.0,64.0,lattice-monitor,once[0:64] x > 0.5,2000000.0,ms,225.8040905,4031570.0,2021-03-01 18:16:50.619518-06:00,Random
memory,4.0,16384.0,semiring-monitor,x > 0.5 since[0:16384] x > 0,100000000.0,ms,3244.0,205486.0,2021-03-01 19:38:17.397626-06:00,Random
memory,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,2000000.0,ms,225.863933563,4031570.0,2021-03-01 18:57:55.759827-06:00,Random
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,2000000.0,ms,1356.08100891,5067890.0,2021-03-01 19:17:59.944553-06:00,Random
memory,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,100000000.0,ms,3317.0,75937.0,2021-03-01 19:35:01.360656-06:00,Random
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,2000000.0,ms,267.670869827,4555858.0,2021-03-01 18:10:13.567835-06:00,Random
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,100000000.0,ms,892.0,74355.0,2021-03-01 18:06:47.749243-06:00,Random
memory,3.0,262144.0,Reelay,once[262144:] {x > 0.5},1572864.0,ms,1209.0,138353.0,2021-03-01 19:21:09.384437-06:00,Random
memory,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,2000000.0,ms,510.226011276,4031570.0,2021-03-01 19:25:53.268786-06:00,Random
memory,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,100000000.0,ms,1306.0,90749.0,2021-03-01 19:27:07.778907-06:00,Random
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},100000.0,ms,1891.0,138401.0,2021-03-02 08:25:58.161683-06:00,Random
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,100000000.0,ms,893.0,74357.0,2021-03-01 18:48:13.007316-06:00,Random
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,2000000.0,ms,996.234178543,4031570.0,2021-03-01 18:08:12.223919-06:00,Random
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,2000000.0,ms,807.424068451,4031570.0,2021-03-01 18:37:17.710340-06:00,Random
memory,7.0,32768.0,Reelay,{x > 0.0} since[32768:] {x > 0.5},100000.0,ms,474.0,138383.0,2021-03-01 19:09:47.456179-06:00,Random
memory,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,2000000.0,ms,1160.4590416,4555858.0,2021-03-01 19:07:23.039594-06:00,Random
memory,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,2000000.0,ms,1158.76793861,7578898.0,2021-03-01 19:10:15.726847-06:00,Random
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},16384.0,ms,20263.0,138383.0,2021-03-02 08:56:37.216327-06:00,Random
memory,3.0,4096.0,semiring-monitor,once[4096:] x > 0.5,100000000.0,ms,897.0,74357.0,2021-03-01 18:09:47.017436-06:00,Random
memory,7.0,524288.0,Reelay,{x > 0.0} since[524288:] {x > 0.5},3145728.0,ms,14324.0,138383.0,2021-03-01 18:15:34.496607-06:00,Random
memory,5.0,512.0,Reelay,{x > 0.0} since[512:512] {x > 0.5},100000.0,ms,15906.0,138359.0,2021-03-02 08:36:04.333689-06:00,Random
memory,1.0,512.0,semiring-monitor,once[512:512] x > 0.5,100000000.0,ms,680.0,74356.0,2021-03-01 18:08:25.317745-06:00,Random
memory,3.0,262144.0,semiring-monitor,once[262144:] x > 0.5,100000000.0,ms,891.0,74359.0,2021-03-01 18:32:32.571694-06:00,Random
memory,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,100000000.0,ms,1327.0,74493.0,2021-03-01 19:33:49.889541-06:00,Random
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},100000.0,ms,150.0,138593.0,2021-03-01 18:36:41.378252-06:00,Random
memory,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,100000000.0,ms,3323.0,74785.0,2021-03-01 18:16:21.941778-06:00,Random
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,2000000.0,ms,290.218114853,4031570.0,2021-03-01 19:05:54.856562-06:00,Random
memory,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,2000000.0,ms,1516.28684998,8617298.0,2021-03-01 18:42:32.656127-06:00,Random
memory,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,100000000.0,ms,3336.0,80546.0,2021-03-01 18:37:28.413472-06:00,Random
memory,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},100000.0,ms,164.0,138401.0,2021-03-01 18:57:27.919115-06:00,Random
memory,0.0,16384.0,semiring-monitor,once[0:16384] x > 0.5,100000000.0,ms,1341.0,205440.0,2021-03-01 18:39:45.400391-06:00,Random
memory,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,2000000.0,ms,120.109081268,4031570.0,2021-03-01 19:16:28.771348-06:00,Random
memory,2.0,64.0,Reelay,once[64:128] {x > 0.5},100000.0,ms,155.0,138401.0,2021-03-01 19:24:59.619142-06:00,Random
memory,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},100000.0,ms,447.0,138401.0,2021-03-01 18:26:53.473802-06:00,Random
memory,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,100000000.0,ms,683.0,74358.0,2021-03-01 19:09:25.783880-06:00,Random
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,100000000.0,ms,2286.0,6365845.0,2021-03-01 19:40:57.996830-06:00,Random
memory,7.0,65536.0,lattice-monitor,x > 0 since[65536:] x > 0.5,2000000.0,ms,1152.24599838,7578898.0,2021-03-01 18:11:55.978241-06:00,Random
memory,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},100000.0,ms,440.0,138359.0,2021-03-01 19:07:03.920621-06:00,Random
memory,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},100000.0,ms,438.0,138353.0,2021-03-01 19:34:35.405251-06:00,Random
memory,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,100000000.0,ms,1315.0,74875.0,2021-03-01 19:05:30.366276-06:00,Random
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,100000000.0,ms,3284.0,2171567.0,2021-03-01 19:40:53.033074-06:00,Random
memory,0.0,65536.0,semiring-monitor,once[0:65536] x > 0.5,100000000.0,ms,1339.0,598656.0,2021-03-01 19:39:05.910952-06:00,Random
memory,2.0,256.0,Reelay,once[256:512] {x > 0.5},100000.0,ms,152.0,138353.0,2021-03-01 19:35:33.547908-06:00,Random
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,2000000.0,ms,403.018951416,7050482.0,2021-03-01 18:12:11.476317-06:00,Random
memory,0.0,4096.0,lattice-monitor,once[0:4096] x > 0.5,2000000.0,ms,337.337970734,4572242.0,2021-03-01 18:38:50.035652-06:00,Random
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,2000000.0,ms,889.914989471,4031570.0,2021-03-01 19:34:28.858551-06:00,Random
memory,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},100000.0,ms,32676.0,138401.0,2021-03-02 08:45:23.173882-06:00,Random
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,100000000.0,ms,680.0,74357.0,2021-03-01 18:29:35.810145-06:00,Random
memory,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,100000000.0,ms,2242.0,98963.0,2021-03-01 18:57:36.976215-06:00,Random
memory,3.0,131072.0,Reelay,once[131072:] {x > 0.5},786432.0,ms,616.0,138329.0,2021-03-01 19:10:31.629973-06:00,Random
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,2000000.0,ms,363.574981689,4031570.0,2021-03-01 18:38:00.610654-06:00,Random
memory,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,100000000.0,ms,2243.0,75153.0,2021-03-01 18:36:02.765405-06:00,Random
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,ms,150.0,138577.0,2021-03-01 18:06:16.975671-06:00,Random
memory,0.0,65536.0,Reelay,once[0:65536] {x > 0.5},100000.0,ms,162.0,138601.0,2021-03-01 18:30:58.093813-06:00,Random
memory,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},100000.0,ms,151.0,138353.0,2021-03-01 19:07:34.549133-06:00,Random
memory,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,100000000.0,ms,3350.0,80546.0,2021-03-01 18:18:02.803531-06:00,Random
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,2000000.0,ms,501.324176788,4031570.0,2021-03-01 18:16:31.841067-06:00,Random
memory,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,100000000.0,ms,3243.0,76460.0,2021-03-01 19:25:54.671102-06:00,Random
memory,0.0,256.0,lattice-monitor,once[0:256] x > 0.5,2000000.0,ms,231.324911118,4031570.0,2021-03-01 19:35:30.207979-06:00,Random
memory,0.0,256.0,semiring-monitor,once[0:256] x > 0.5,100000000.0,ms,1310.0,76414.0,2021-03-01 18:27:23.636127-06:00,Random
memory,3.0,16384.0,lattice-monitor,once[16384:] x > 0.5,2000000.0,ms,286.461114883,5563538.0,2021-03-01 19:09:00.945122-06:00,Random
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,100000000.0,ms,1311.0,74877.0,2021-03-01 18:07:08.064071-06:00,Random
memory,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,2000000.0,ms,1146.56710625,4555858.0,2021-03-01 19:17:07.146740-06:00,Random
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,2000000.0,ms,503.502130508,4559986.0,2021-03-01 18:09:44.184780-06:00,Random
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,100000000.0,ms,2292.0,6365845.0,2021-03-01 18:42:34.269563-06:00,Random
memory,3.0,16384.0,lattice-monitor,once[16384:] x > 0.5,2000000.0,ms,305.980920792,5051506.0,2021-03-01 18:49:33.756501-06:00,Random
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},100000.0,ms,438.0,137847.0,2021-03-01 19:26:59.572020-06:00,Random
memory,1.0,65536.0,semiring-monitor,once[65536:65536] x > 0.5,100000000.0,ms,682.0,74358.0,2021-03-01 19:39:07.760624-06:00,Random
memory,7.0,524288.0,lattice-monitor,x > 0 since[524288:] x > 0.5,2000000.0,ms,1272.33099937,8617298.0,2021-03-01 18:25:15.420691-06:00,Random
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},100000.0,ms,552.0,138383.0,2021-03-01 18:46:40.136693-06:00,Random
memory,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,100000000.0,ms,3895.0,82610.0,2021-03-01 18:37:22.909208-06:00,Random
memory,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,100000000.0,ms,1353.0,1122945.0,2021-03-01 18:41:13.420347-06:00,Random
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,100000000.0,ms,897.0,74357.0,2021-03-01 19:17:24.137450-06:00,Random
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,2000000.0,ms,768.027067184,4031570.0,2021-03-01 18:06:28.118851-06:00,Random
memory,1.0,524288.0,semiring-monitor,once[524288:524288] x > 0.5,100000000.0,ms,686.0,74359.0,2021-03-01 19:32:02.797549-06:00,Random
memory,3.0,32768.0,Reelay,once[32768:] {x > 0.5},100000.0,ms,97.0,138401.0,2021-03-01 19:19:13.442862-06:00,Random
memory,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,100000000.0,ms,3903.0,75441.0,2021-03-01 18:06:58.593780-06:00,Random
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,100000000.0,ms,1301.0,139901.0,2021-03-01 19:37:45.105071-06:00,Random
memory,0.0,16.0,lattice-monitor,once[0:16] x > 0.5,2000000.0,ms,234.090089798,4031570.0,2021-03-01 18:45:09.208167-06:00,Random
memory,5.0,64.0,semiring-monitor,x > 0.5 since[64:64] x > 0,100000000.0,ms,2262.0,75921.0,2021-03-01 18:46:11.611753-06:00,Random
memory,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,100000000.0,ms,1317.0,107133.0,2021-03-01 19:17:48.725402-06:00,Random
memory,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,2000000.0,ms,612.351894379,4031570.0,2021-03-01 19:26:07.174451-06:00,Random
memory,1.0,16.0,semiring-monitor,once[16:16] x > 0.5,100000000.0,ms,679.0,74355.0,2021-03-01 18:25:44.167447-06:00,Random
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,100000000.0,ms,2254.0,74769.0,2021-03-01 19:34:01.362993-06:00,Random
memory,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,100000000.0,ms,680.0,74355.0,2021-03-01 18:06:44.396187-06:00,Random
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,2000000.0,ms,385.771989822,4031570.0,2021-03-01 19:16:55.348804-06:00,Random
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},100000.0,ms,440.0,138431.0,2021-03-01 18:09:10.461468-06:00,Random
