Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
micro,3.0,512.0,Reelay,once[512:] {x > 0.5},10000000.0,ms,1952.0,2021-02-13 17:39:13.814184-06:00
micro,3.0,32.0,lattice-monitor,once[32:] x > 0.5,10000000.0,ms,1572.41296768,2021-02-13 17:16:42.851325-06:00
micro,5.0,32.0,lattice-monitor,x > 0 since[32:32] x > 0.5,10000000.0,ms,4379.03094292,2021-02-13 17:17:39.221338-06:00
micro,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,10000000.0,ms,33060.874939,2021-02-13 17:57:23.136651-06:00
micro,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},10000000.0,ms,3425.0,2021-02-13 18:48:27.583779-06:00
micro,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},10000000.0,ms,10576.0,2021-02-13 17:19:22.172528-06:00
micro,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,10000000.0,ms,1597515.84697,2021-02-13 22:12:11.624382-06:00
micro,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,1000000000.0,ms,6233.0,2021-02-13 17:49:08.049258-06:00
micro,6.0,4096.0,semiring-monitor,x > 0.5 since[4096:8192] x > 0,1000000000.0,ms,38526.0,2021-02-13 18:58:58.244227-06:00
micro,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,1000000000.0,ms,5926.0,2021-02-14 00:06:32.442429-06:00
micro,1.0,512.0,Reelay,once[512:512] {x > 0.5},10000000.0,ms,96261.0,2021-02-13 17:36:45.618056-06:00
micro,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,1000000000.0,ms,32429.0,2021-02-13 17:59:33.120662-06:00
micro,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,1000000000.0,ms,40890.0,2021-02-13 18:12:37.026098-06:00
micro,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,1000000000.0,ms,37969.0,2021-02-13 17:23:16.262888-06:00
micro,0.0,128.0,Reelay,once[0:128] {x > 0.5},10000000.0,ms,3487.0,2021-02-13 18:10:00.962511-06:00
micro,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,10000000.0,ms,1124.47690964,2021-02-13 18:18:34.191091-06:00
micro,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,1000000000.0,ms,31614.0,2021-02-13 18:03:27.597873-06:00
micro,7.0,512.0,semiring-monitor,x > 0.5 since[512:] x > 0,1000000000.0,ms,32782.0,2021-02-13 17:44:08.840732-06:00
micro,5.0,8192.0,lattice-monitor,x > 0 since[8192:8192] x > 0.5,10000000.0,ms,526778.01609,2021-02-13 19:30:35.556066-06:00
micro,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},10000000.0,ms,3662.0,2021-02-13 18:30:41.469688-06:00
micro,3.0,32.0,Reelay,once[32:] {x > 0.5},10000000.0,ms,1964.0,2021-02-13 17:16:44.426024-06:00
micro,7.0,64.0,lattice-monitor,x > 0 since[64:] x > 0.5,10000000.0,ms,4402.59099007,2021-02-13 17:23:54.234520-06:00
micro,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,10000000.0,ms,11951.3101578,2021-02-13 17:34:19.209841-06:00
micro,3.0,512.0,lattice-monitor,once[512:] x > 0.5,10000000.0,ms,14122.2989559,2021-02-13 18:19:44.267000-06:00
micro,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,10000000.0,ms,2518.33701134,2021-02-13 17:59:20.905225-06:00
micro,5.0,16384.0,lattice-monitor,x > 0 since[16384:16384] x > 0.5,10000000.0,ms,1559239.92896,2021-02-13 21:19:05.228973-06:00
micro,4.0,128.0,Reelay,{x > 0.0} since[0:128] {x > 0.5},10000000.0,ms,9627.0,2021-02-13 18:11:07.530564-06:00
micro,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,10000000.0,ms,7433.74800682,2021-02-13 17:27:01.239544-06:00
micro,5.0,16384.0,semiring-monitor,x > 0.5 since[16384:16384] x > 0,1000000000.0,ms,21228.0,2021-02-13 21:45:04.472787-06:00
micro,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,1000000000.0,ms,39547.0,2021-02-13 17:18:39.034631-06:00
micro,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},10000000.0,ms,11938.0,2021-02-13 17:56:32.828941-06:00
micro,3.0,16.0,lattice-monitor,once[16:] x > 0.5,10000000.0,ms,1165.78292847,2021-02-13 17:59:08.871773-06:00
micro,0.0,4096.0,semiring-monitor,once[0:4096] x > 0.5,1000000000.0,ms,14499.0,2021-02-13 18:41:46.640102-06:00
micro,0.0,128.0,semiring-monitor,once[0:128] x > 0.5,1000000000.0,ms,13629.0,2021-02-13 18:10:04.460241-06:00
micro,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},10000000.0,ms,11724.0,2021-02-13 17:34:31.163458-06:00
micro,3.0,512.0,semiring-monitor,once[512:] x > 0.5,1000000000.0,ms,8807.0,2021-02-13 18:20:00.359582-06:00
micro,0.0,512.0,semiring-monitor,once[0:512] x > 0.5,1000000000.0,ms,13570.0,2021-02-13 17:36:18.454508-06:00
micro,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,1000000000.0,ms,22051.0,2021-02-13 18:00:09.635272-06:00
micro,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,1000000000.0,ms,6246.0,2021-02-13 18:02:37.328927-06:00
micro,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,10000000.0,ms,508036.705971,2021-02-13 19:21:10.055219-06:00
micro,6.0,16384.0,Reelay,{x > 0.0} since[16384:32768] {x > 0.5},10000000.0,ms,11607.0,2021-02-13 22:11:22.071108-06:00
micro,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,1000000000.0,ms,21688.0,2021-02-13 18:37:04.391534-06:00
micro,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,10000000.0,ms,2634.23418999,2021-02-13 17:26:15.744755-06:00
micro,7.0,8192.0,semiring-monitor,x > 0.5 since[8192:] x > 0,1000000000.0,ms,32530.0,2021-02-13 19:58:07.740466-06:00
micro,3.0,256.0,lattice-monitor,once[256:] x > 0.5,10000000.0,ms,7281.20589256,2021-02-13 18:15:03.826425-06:00
micro,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,10000000.0,ms,29916.5229797,2021-02-13 17:50:03.569624-06:00
micro,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,10000000.0,ms,16706.4249516,2021-02-13 18:22:41.417374-06:00
micro,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,10000000.0,ms,1720.97206116,2021-02-13 17:58:49.566853-06:00
micro,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},10000000.0,ms,3865.0,2021-02-13 18:25:10.294564-06:00
micro,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,10000000.0,ms,1127.02083588,2021-02-13 17:36:13.834596-06:00
micro,4.0,1024.0,lattice-monitor,x > 0 since[0:1024] x > 0.5,10000000.0,ms,2749.63712692,2021-02-13 17:50:44.502609-06:00
micro,1.0,256.0,lattice-monitor,once[256:256] x > 0.5,10000000.0,ms,6954.37908173,2021-02-13 18:14:25.413923-06:00
micro,2.0,16.0,Reelay,once[16:32] {x > 0.5},10000000.0,ms,3667.0,2021-02-13 17:12:08.506067-06:00
micro,2.0,256.0,Reelay,once[256:512] {x > 0.5},10000000.0,ms,3607.0,2021-02-13 17:31:27.897663-06:00
micro,7.0,8192.0,Reelay,{x > 0.0} since[8192:] {x > 0.5},10000000.0,ms,9952.0,2021-02-13 19:57:57.778655-06:00
micro,1.0,128.0,Reelay,once[128:128] {x > 0.5},10000000.0,ms,25682.0,2021-02-13 17:25:05.544803-06:00
micro,2.0,1024.0,Reelay,once[1024:2048] {x > 0.5},10000000.0,ms,3513.0,2021-02-13 17:49:46.260845-06:00
micro,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,1000000000.0,ms,31726.0,2021-02-13 18:11:17.167368-06:00
micro,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,10000000.0,ms,521580.536127,2021-02-13 19:49:16.195177-06:00
micro,5.0,256.0,semiring-monitor,x > 0.5 since[256:256] x > 0,1000000000.0,ms,20932.0,2021-02-13 17:33:58.274860-06:00
micro,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,10000000.0,ms,178480.403185,2021-02-13 18:55:48.021791-06:00
micro,3.0,128.0,semiring-monitor,once[128:] x > 0.5,1000000000.0,ms,8774.0,2021-02-13 18:10:56.330206-06:00
micro,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,10000000.0,ms,2492.70510674,2021-02-13 17:21:22.933339-06:00
micro,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,1000000000.0,ms,14049.0,2021-02-13 18:33:29.968385-06:00
micro,2.0,16384.0,Reelay,once[16384:32768] {x > 0.5},10000000.0,ms,3452.0,2021-02-13 20:52:45.645537-06:00
micro,3.0,8192.0,Reelay,once[8192:] {x > 0.5},10000000.0,ms,2000.0,2021-02-13 19:29:38.094674-06:00
micro,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,10000000.0,ms,177937.990189,2021-02-13 18:59:36.772455-06:00
micro,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,1000000000.0,ms,32679.0,2021-02-13 17:12:51.591862-06:00
micro,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,1000000000.0,ms,14375.0,2021-02-13 17:12:12.183662-06:00
micro,4.0,128.0,Reelay,{x > 0.0} since[0:128] {x > 0.5},10000000.0,ms,10011.0,2021-02-13 17:26:18.381200-06:00
micro,3.0,32.0,lattice-monitor,once[32:] x > 0.5,10000000.0,ms,1563.85803223,2021-02-13 18:03:03.325236-06:00
micro,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,10000000.0,ms,1770.04504204,2021-02-13 17:12:06.733901-06:00
micro,2.0,16384.0,semiring-monitor,once[16384:32768] x > 0.5,1000000000.0,ms,13420.0,2021-02-13 20:52:49.113624-06:00
micro,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,10000000.0,ms,190185.572863,2021-02-13 18:45:17.395532-06:00
micro,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,1000000000.0,ms,8681.0,2021-02-13 21:18:11.757778-06:00
micro,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,1000000000.0,ms,13688.0,2021-02-13 18:14:50.136302-06:00
micro,4.0,16384.0,semiring-monitor,x > 0.5 since[0:16384] x > 0,1000000000.0,ms,31881.0,2021-02-13 21:18:33.344878-06:00
micro,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},10000000.0,ms,10516.0,2021-02-13 17:29:11.846982-06:00
micro,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,1000000000.0,ms,9019.0,2021-02-13 17:50:35.481158-06:00
micro,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,1000000000.0,ms,13783.0,2021-02-13 17:49:49.784746-06:00
micro,1.0,32.0,Reelay,once[32:32] {x > 0.5},10000000.0,ms,8132.0,2021-02-13 17:16:08.696735-06:00
micro,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},10000000.0,ms,11729.0,2021-02-13 18:58:46.505004-06:00
micro,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,10000000.0,ms,1237.89095879,2021-02-13 17:16:07.456524-06:00
micro,3.0,512.0,Reelay,once[512:] {x > 0.5},10000000.0,ms,1958.0,2021-02-13 18:19:58.391700-06:00
micro,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,1000000000.0,ms,21814.0,2021-02-13 17:17:59.646287-06:00
micro,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,1000000000.0,ms,6224.0,2021-02-13 19:11:55.948385-06:00
micro,6.0,32.0,semiring-monitor,x > 0.5 since[32:64] x > 0,1000000000.0,ms,37745.0,2021-02-13 18:04:41.340241-06:00
micro,0.0,16.0,semiring-monitor,once[0:16] x > 0.5,1000000000.0,ms,13679.0,2021-02-13 17:11:41.308928-06:00
micro,5.0,64.0,semiring-monitor,x > 0.5 since[64:64] x > 0,1000000000.0,ms,21897.0,2021-02-13 17:22:36.230602-06:00
micro,2.0,32768.0,lattice-monitor,once[32768:65536] x > 0.5,10000000.0,ms,5527479.50697,2021-02-14 00:06:38.371080-06:00
micro,6.0,64.0,Reelay,{x > 0.0} since[64:128] {x > 0.5},10000000.0,ms,12023.0,2021-02-13 18:08:21.045556-06:00
micro,1.0,1024.0,semiring-monitor,once[1024:1024] x > 0.5,1000000000.0,ms,6237.0,2021-02-13 18:24:32.096106-06:00
micro,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},10000000.0,ms,33951.0,2021-02-13 17:27:08.675859-06:00
micro,5.0,128.0,semiring-monitor,x > 0.5 since[128:128] x > 0,1000000000.0,ms,21271.0,2021-02-13 18:11:56.157378-06:00
micro,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,1000000000.0,ms,13645.0,2021-02-13 17:38:46.250873-06:00
micro,3.0,32.0,semiring-monitor,once[32:] x > 0.5,1000000000.0,ms,8851.0,2021-02-13 17:16:46.399903-06:00
micro,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,10000000.0,ms,5072.87096977,2021-02-13 18:04:24.519753-06:00
micro,0.0,1024.0,Reelay,once[0:1024] {x > 0.5},10000000.0,ms,3611.0,2021-02-13 18:23:43.240473-06:00
micro,0.0,32768.0,Reelay,once[0:32768] {x > 0.5},10000000.0,ms,3435.0,2021-02-13 22:39:34.068170-06:00
micro,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},10000000.0,ms,10410.0,2021-02-13 18:17:49.983779-06:00
micro,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,1000000000.0,ms,35105.0,2021-02-13 18:01:41.966686-06:00
micro,3.0,256.0,Reelay,once[256:] {x > 0.5},10000000.0,ms,2005.0,2021-02-13 17:31:53.231420-06:00
micro,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,1000000000.0,ms,38980.0,2021-02-13 18:17:00.701596-06:00
micro,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,10000000.0,ms,2557.60812759,2021-02-13 17:12:39.069661-06:00
micro,1.0,16.0,semiring-monitor,once[16:16] x > 0.5,1000000000.0,ms,6099.0,2021-02-13 17:58:43.465422-06:00
micro,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},10000000.0,ms,9607.0,2021-02-13 18:15:24.233495-06:00
micro,2.0,4096.0,semiring-monitor,once[4096:8192] x > 0.5,1000000000.0,ms,13410.0,2021-02-13 18:48:31.019030-06:00
micro,3.0,2048.0,Reelay,once[2048:] {x > 0.5},10000000.0,ms,2013.0,2021-02-13 18:34:52.741441-06:00
micro,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,10000000.0,ms,2944.96893883,2021-02-13 18:06:31.983116-06:00
micro,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},10000000.0,ms,9993.0,2021-02-13 18:26:13.161649-06:00
micro,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},10000000.0,ms,10028.0,2021-02-13 19:02:34.712978-06:00
micro,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},10000000.0,ms,10443.0,2021-02-13 18:01:31.514222-06:00
micro,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,10000000.0,ms,1232.05018044,2021-02-13 18:02:36.094537-06:00
micro,5.0,32.0,lattice-monitor,x > 0 since[32:32] x > 0.5,10000000.0,ms,4355.51810265,2021-02-13 18:03:59.214441-06:00
micro,2.0,32.0,Reelay,once[32:64] {x > 0.5},10000000.0,ms,3677.0,2021-02-13 18:02:45.840046-06:00
micro,6.0,512.0,Reelay,{x > 0.0} since[512:1024] {x > 0.5},10000000.0,ms,11902.0,2021-02-13 17:42:51.433862-06:00
micro,2.0,128.0,Reelay,once[128:256] {x > 0.5},10000000.0,ms,3601.0,2021-02-13 18:10:32.554588-06:00
micro,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},10000000.0,ms,9685.0,2021-02-13 17:59:23.425897-06:00
micro,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},10000000.0,ms,11672.0,2021-02-13 18:12:25.343754-06:00
micro,2.0,256.0,Reelay,once[256:512] {x > 0.5},10000000.0,ms,3519.0,2021-02-13 18:14:46.607291-06:00
micro,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,10000000.0,ms,3671.15306854,2021-02-13 18:10:18.091858-06:00
micro,7.0,2048.0,semiring-monitor,x > 0.5 since[2048:] x > 0,1000000000.0,ms,35749.0,2021-02-13 18:41:05.496718-06:00
micro,7.0,128.0,semiring-monitor,x > 0.5 since[128:] x > 0,1000000000.0,ms,34879.0,2021-02-13 17:29:22.373044-06:00
micro,2.0,64.0,semiring-monitor,once[64:128] x > 0.5,1000000000.0,ms,13697.0,2021-02-13 18:06:38.413763-06:00
micro,1.0,256.0,Reelay,once[256:256] {x > 0.5},10000000.0,ms,49763.0,2021-02-13 17:30:23.477320-06:00
micro,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,10000000.0,ms,14855.4649353,2021-02-13 17:38:27.898485-06:00
micro,7.0,1024.0,semiring-monitor,x > 0.5 since[1024:] x > 0,1000000000.0,ms,34145.0,2021-02-13 18:30:05.871479-06:00
micro,7.0,2048.0,lattice-monitor,x > 0 since[2048:] x > 0.5,10000000.0,ms,76887.9289627,2021-02-13 18:39:37.794834-06:00
micro,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,10000000.0,ms,31067.3480034,2021-02-13 18:24:01.026410-06:00
micro,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,1000000000.0,ms,6267.0,2021-02-13 17:16:16.839801-06:00
micro,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},10000000.0,ms,10477.0,2021-02-13 17:15:03.348875-06:00
micro,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},10000000.0,ms,9583.0,2021-02-13 18:03:18.004535-06:00
micro,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},10000000.0,ms,11735.0,2021-02-13 18:04:29.595034-06:00
micro,0.0,32768.0,lattice-monitor,once[0:32768] x > 0.5,10000000.0,ms,2017.09604263,2021-02-13 22:39:32.047274-06:00
micro,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},10000000.0,ms,12286.0,2021-02-13 17:18:26.738441-06:00
micro,4.0,256.0,semiring-monitor,x > 0.5 since[0:256] x > 0,1000000000.0,ms,32696.0,2021-02-13 17:32:17.031570-06:00
micro,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},10000000.0,ms,10800.0,2021-02-13 18:40:54.684992-06:00
micro,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},10000000.0,ms,10192.0,2021-02-13 18:13:24.002358-06:00
micro,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,10000000.0,ms,13868.6170578,2021-02-13 18:18:52.431187-06:00
micro,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,10000000.0,ms,2504.2860508,2021-02-13 18:20:09.168737-06:00
micro,7.0,64.0,semiring-monitor,x > 0.5 since[64:] x > 0,1000000000.0,ms,34155.0,2021-02-13 17:24:08.686141-06:00
micro,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,1000000000.0,ms,33784.0,2021-02-13 18:18:00.404208-06:00
micro,0.0,64.0,lattice-monitor,once[0:64] x > 0.5,10000000.0,ms,1116.54782295,2021-02-13 17:20:07.097691-06:00
micro,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,10000000.0,ms,1265.34605026,2021-02-13 18:23:41.972995-06:00
micro,1.0,16384.0,lattice-monitor,once[16384:16384] x > 0.5,10000000.0,ms,1605740.95798,2021-02-13 19:58:58.950617-06:00
micro,0.0,1024.0,Reelay,once[0:1024] {x > 0.5},10000000.0,ms,3463.0,2021-02-13 17:44:42.838512-06:00
micro,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},10000000.0,ms,11676.0,2021-02-13 18:16:49.015600-06:00
micro,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},10000000.0,ms,10142.0,2021-02-13 19:29:52.785117-06:00
micro,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,10000000.0,ms,9898.35500717,2021-02-13 17:35:20.839580-06:00
micro,3.0,256.0,semiring-monitor,once[256:] x > 0.5,1000000000.0,ms,9066.0,2021-02-13 17:31:55.247932-06:00
micro,3.0,128.0,Reelay,once[128:] {x > 0.5},10000000.0,ms,1927.0,2021-02-13 18:10:54.393289-06:00
micro,6.0,1024.0,semiring-monitor,x > 0.5 since[1024:2048] x > 0,1000000000.0,ms,38357.0,2021-02-13 17:56:44.777511-06:00
micro,3.0,1024.0,semiring-monitor,once[1024:] x > 0.5,1000000000.0,ms,9112.0,2021-02-13 18:26:01.283796-06:00
micro,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,1000000000.0,ms,14137.0,2021-02-13 17:31:31.514782-06:00
micro,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,10000000.0,ms,13588.1848335,2021-02-13 17:36:32.027480-06:00
micro,6.0,128.0,lattice-monitor,x > 0 since[128:256] x > 0.5,10000000.0,ms,7910.25710106,2021-02-13 18:12:17.431026-06:00
micro,3.0,16384.0,Reelay,once[16384:] {x > 0.5},10000000.0,ms,1921.0,2021-02-13 21:18:09.826279-06:00
micro,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},10000000.0,ms,9952.0,2021-02-13 17:12:41.629769-06:00
micro,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,10000000.0,ms,4072.5851059,2021-02-13 17:13:24.273483-06:00
micro,5.0,512.0,Reelay,{x > 0.0} since[512:512] {x > 0.5},10000000.0,ms,105333.0,2021-02-13 17:40:25.801554-06:00
micro,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},10000000.0,ms,10229.0,2021-02-13 18:09:15.913619-06:00
micro,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,1000000000.0,ms,38337.0,2021-02-13 18:08:33.078442-06:00
micro,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,10000000.0,ms,35381.1130524,2021-02-13 18:26:55.855099-06:00
micro,6.0,16384.0,lattice-monitor,x > 0 since[16384:32768] x > 0.5,10000000.0,ms,1556362.94913,2021-02-13 21:45:25.703561-06:00
micro,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,10000000.0,ms,10764.1370296,2021-02-13 18:16:05.314596-06:00
micro,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,1000000000.0,ms,21198.0,2021-02-13 17:55:36.913252-06:00
micro,1.0,128.0,semiring-monitor,once[128:128] x > 0.5,1000000000.0,ms,6028.0,2021-02-13 18:10:21.765297-06:00
micro,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,10000000.0,ms,4828.23300362,2021-02-13 17:25:37.454438-06:00
micro,6.0,512.0,Reelay,{x > 0.0} since[512:1024] {x > 0.5},10000000.0,ms,11823.0,2021-02-13 18:21:51.263412-06:00
micro,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,10000000.0,ms,7259.08184052,2021-02-13 18:11:48.895848-06:00
micro,4.0,16384.0,lattice-monitor,x > 0 since[0:16384] x > 0.5,10000000.0,ms,3437.80207634,2021-02-13 21:18:20.440845-06:00
micro,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,1000000000.0,ms,22233.0,2021-02-13 19:39:22.336824-06:00
micro,3.0,4096.0,Reelay,once[4096:] {x > 0.5},10000000.0,ms,1920.0,2021-02-13 18:51:33.163490-06:00
micro,3.0,256.0,lattice-monitor,once[256:] x > 0.5,10000000.0,ms,7574.67508316,2021-02-13 17:31:45.654633-06:00
micro,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,1000000000.0,ms,13667.0,2021-02-13 18:19:30.597468-06:00
micro,7.0,16.0,semiring-monitor,x > 0.5 since[16:] x > 0,1000000000.0,ms,34731.0,2021-02-13 17:15:13.836074-06:00
micro,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,1000000000.0,ms,33018.0,2021-02-13 18:05:32.559032-06:00
micro,7.0,16.0,lattice-monitor,x > 0 since[16:] x > 0.5,10000000.0,ms,3136.02995872,2021-02-13 18:01:28.375488-06:00
micro,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,10000000.0,ms,2994.40407753,2021-02-13 18:35:03.823886-06:00
micro,5.0,512.0,semiring-monitor,x > 0.5 since[512:512] x > 0,1000000000.0,ms,21155.0,2021-02-13 18:21:10.465259-06:00
micro,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,10000000.0,ms,4803.84516716,2021-02-13 18:00:31.689003-06:00
micro,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,10000000.0,ms,29206.8910599,2021-02-13 17:44:59.840298-06:00
micro,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,1000000000.0,ms,32615.0,2021-02-13 19:30:02.938600-06:00
micro,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,1000000000.0,ms,13316.0,2021-02-13 22:39:37.512960-06:00
micro,0.0,64.0,Reelay,once[0:64] {x > 0.5},10000000.0,ms,3600.0,2021-02-13 17:20:08.216553-06:00
micro,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,10000000.0,ms,1124.92179871,2021-02-13 17:15:48.569555-06:00
micro,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,1000000000.0,ms,33132.0,2021-02-13 18:35:16.834834-06:00
micro,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,10000000.0,ms,4080.42287827,2021-02-13 18:00:05.552517-06:00
micro,7.0,512.0,semiring-monitor,x > 0.5 since[512:] x > 0,1000000000.0,ms,33650.0,2021-02-13 18:23:08.321060-06:00
micro,2.0,128.0,Reelay,once[128:256] {x > 0.5},10000000.0,ms,3613.0,2021-02-13 17:25:42.284769-06:00
micro,1.0,64.0,lattice-monitor,once[64:64] x > 0.5,10000000.0,ms,2031.00609779,2021-02-13 18:06:23.953450-06:00
micro,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,10000000.0,ms,6481.46104813,2021-02-13 17:29:05.363255-06:00
micro,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},10000000.0,ms,12199.0,2021-02-13 17:14:08.753151-06:00
micro,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},10000000.0,ms,10004.0,2021-02-13 18:35:06.820501-06:00
micro,2.0,32768.0,Reelay,once[32768:65536] {x > 0.5},10000000.0,ms,3472.0,2021-02-14 01:38:45.855705-06:00
micro,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,1000000000.0,ms,6341.0,2021-02-13 17:20:42.116220-06:00
micro,1.0,16.0,Reelay,once[16:16] {x > 0.5},10000000.0,ms,4888.0,2021-02-13 17:11:55.763116-06:00
micro,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,1000000000.0,ms,37938.0,2021-02-13 17:34:42.898621-06:00
