Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,TimeStamp
micro,4.0,1024.0,Reelay,{x > 0.0} since[0:1024] {x > 0.5},5000000.0,ms,4959.0,2021-02-24 15:33:03.724479-06:00
micro,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,300000000.0,ms,2612.0,2021-02-24 19:39:37.036007-06:00
micro,6.0,16384.0,Reelay,{x > 0.0} since[16384:32768] {x > 0.5},5000000.0,ms,6115.0,2021-02-24 19:19:04.626138-06:00
micro,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,,ms,4731.34493828,2021-02-24 16:09:59.576738-06:00
micro,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,,ms,2528.32603455,2021-02-24 18:59:03.401327-06:00
micro,2.0,32768.0,lattice-monitor,once[32768:65536] x > 0.5,,ms,3264.85800743,2021-02-24 17:37:05.124975-06:00
micro,2.0,128.0,semiring-monitor,once[128:256] x > 0.5,300000000.0,ms,3765.0,2021-02-24 16:07:57.979654-06:00
micro,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,,ms,4561.76304817,2021-02-24 16:18:05.301109-06:00
micro,3.0,32768.0,lattice-monitor,once[32768:] x > 0.5,,ms,1501.13010406,2021-02-24 18:02:46.236096-06:00
micro,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,,ms,491.832971573,2021-02-24 19:33:23.237974-06:00
micro,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,300000000.0,ms,9775.0,2021-02-24 16:36:19.929842-06:00
micro,3.0,16.0,Reelay,once[16:] {x > 0.5},5000000.0,ms,957.0,2021-02-24 18:11:40.330392-06:00
micro,6.0,32768.0,lattice-monitor,x > 0 since[32768:65536] x > 0.5,,ms,8009.93204117,2021-02-24 18:54:30.487419-06:00
micro,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,300000000.0,ms,3857.0,2021-02-24 19:04:26.195150-06:00
micro,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},5000000.0,ms,1743.0,2021-02-24 19:39:18.984671-06:00
micro,0.0,128.0,Reelay,once[0:128] {x > 0.5},5000000.0,ms,1875.0,2021-02-24 15:28:08.210467-06:00
micro,0.0,524288.0,Reelay,once[0:524288] {x > 0.5},5000000.0,ms,1730.0,2021-02-24 18:35:04.946918-06:00
micro,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,,ms,2413.18202019,2021-02-24 18:07:48.291573-06:00
micro,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,,ms,2996.26708031,2021-02-24 17:06:55.164008-06:00
micro,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},5000000.0,ms,4715.0,2021-02-24 17:02:26.127850-06:00
micro,5.0,256.0,semiring-monitor,x > 0.5 since[256:256] x > 0,300000000.0,ms,6492.0,2021-02-24 17:01:16.722409-06:00
micro,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,300000000.0,ms,9888.0,2021-02-24 19:03:13.364134-06:00
micro,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},5000000.0,ms,5846.0,2021-02-24 17:21:10.157635-06:00
micro,6.0,128.0,lattice-monitor,x > 0 since[128:256] x > 0.5,,ms,4587.16392517,2021-02-24 19:34:05.174687-06:00
micro,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,300000000.0,ms,2635.0,2021-02-24 18:57:27.814261-06:00
micro,7.0,65536.0,semiring-monitor,x > 0.5 since[65536:] x > 0,300000000.0,ms,9782.0,2021-02-24 17:14:35.171756-06:00
micro,5.0,65536.0,lattice-monitor,x > 0 since[65536:65536] x > 0.5,,ms,7043.0700779,2021-02-24 19:48:32.536771-06:00
micro,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,,ms,1168.05815697,2021-02-24 15:48:30.488302-06:00
micro,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},500000.0,ms,1626.0,2021-02-24 21:35:06.855680-06:00
micro,6.0,524288.0,semiring-monitor,x > 0.5 since[524288:1048576] x > 0,300000000.0,ms,11700.0,2021-02-24 18:10:49.847941-06:00
micro,3.0,4096.0,semiring-monitor,once[4096:] x > 0.5,300000000.0,ms,2588.0,2021-02-24 17:57:56.127610-06:00
micro,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,300000000.0,ms,9741.0,2021-02-24 15:51:09.839431-06:00
micro,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,,ms,2479.04205322,2021-02-24 18:38:41.078934-06:00
micro,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,,ms,2829.20980453,2021-02-24 17:00:18.072679-06:00
micro,3.0,1024.0,Reelay,once[1024:] {x > 0.5},5000000.0,ms,960.0,2021-02-24 18:20:22.768327-06:00
micro,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,,ms,2884.88698006,2021-02-24 18:05:50.894025-06:00
micro,3.0,1024.0,lattice-monitor,once[1024:] x > 0.5,,ms,1005.2549839,2021-02-24 17:29:17.966532-06:00
micro,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,300000000.0,ms,2709.0,2021-02-24 19:44:36.363603-06:00
micro,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,1000000000.0,ms,22140.0,2021-02-24 15:18:43.785281-06:00
micro,6.0,524288.0,lattice-monitor,x > 0 since[524288:1048576] x > 0.5,,ms,10237.5299931,2021-02-24 19:01:53.896975-06:00
micro,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},500000.0,ms,1651.0,2021-02-24 21:44:11.729716-06:00
micro,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},5000000.0,ms,1722.0,2021-02-24 18:50:14.621178-06:00
micro,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,,ms,506.667137146,2021-02-24 15:39:09.137254-06:00
micro,5.0,32.0,lattice-monitor,x > 0 since[32:32] x > 0.5,,ms,3680.40394783,2021-02-24 16:05:30.970571-06:00
micro,4.0,16.0,semiring-monitor,x > 0.5 since[0:16] x > 0,300000000.0,ms,9682.0,2021-02-24 19:29:20.595899-06:00
micro,3.0,32768.0,lattice-monitor,once[32768:] x > 0.5,,ms,1534.55114365,2021-02-24 16:20:25.232594-06:00
micro,1.0,4096.0,Reelay,once[4096:4096] {x > 0.5},500000.0,ms,59092.0,2021-02-24 21:54:35.662570-06:00
micro,0.0,256.0,Reelay,once[0:256] {x > 0.5},5000000.0,ms,1726.0,2021-02-24 18:42:41.449315-06:00
micro,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,300000000.0,ms,9465.0,2021-02-24 17:40:55.874342-06:00
micro,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,300000000.0,ms,2587.0,2021-02-24 17:40:44.233484-06:00
micro,3.0,128.0,lattice-monitor,once[128:] x > 0.5,,ms,856.489896774,2021-02-24 16:33:48.786418-06:00
micro,7.0,524288.0,semiring-monitor,x > 0.5 since[524288:] x > 0,300000000.0,ms,9865.0,2021-02-24 18:36:44.422730-06:00
micro,1.0,128.0,Reelay,once[128:128] {x > 0.5},500000.0,ms,1315.0,2021-02-24 20:58:15.284350-06:00
micro,3.0,131072.0,Reelay,once[131072:] {x > 0.5},5000000.0,ms,971.0,2021-02-24 18:06:15.081406-06:00
micro,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,300000000.0,ms,6878.0,2021-02-24 19:27:55.149599-06:00
micro,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},5000000.0,ms,4826.0,2021-02-24 19:32:11.599222-06:00
micro,3.0,32768.0,Reelay,once[32768:] {x > 0.5},5000000.0,ms,977.0,2021-02-24 19:20:04.612597-06:00
micro,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,,ms,2448.31204414,2021-02-24 18:40:07.430571-06:00
micro,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,300000000.0,ms,6999.0,2021-02-24 19:43:19.912887-06:00
micro,7.0,32.0,lattice-monitor,x > 0 since[32:] x > 0.5,,ms,2702.64482498,2021-02-24 17:22:54.060118-06:00
micro,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,300000000.0,ms,9911.0,2021-02-24 19:05:31.601225-06:00
micro,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,,ms,4563.84110451,2021-02-24 15:47:19.621530-06:00
micro,0.0,524288.0,Reelay,once[0:524288] {x > 0.5},5000000.0,ms,1739.0,2021-02-24 19:00:51.939964-06:00
micro,1.0,524288.0,lattice-monitor,once[524288:524288] x > 0.5,,ms,2606.83202744,2021-02-24 19:53:33.922053-06:00
micro,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,300000000.0,ms,9627.0,2021-02-24 19:10:35.905880-06:00
micro,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,300000000.0,ms,1966.0,2021-02-24 17:11:30.344855-06:00
micro,5.0,262144.0,lattice-monitor,x > 0 since[262144:262144] x > 0.5,,ms,7609.92503166,2021-02-24 17:42:55.574053-06:00
micro,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,,ms,7166.07809067,2021-02-24 16:24:21.785295-06:00
micro,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,,ms,444.817066193,2021-02-24 16:29:18.084030-06:00
micro,4.0,16384.0,Reelay,{x > 0.0} since[0:16384] {x > 0.5},5000000.0,ms,4741.0,2021-02-24 16:44:39.492625-06:00
micro,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,300000000.0,ms,11391.0,2021-02-24 18:18:07.364828-06:00
micro,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,300000000.0,ms,6645.0,2021-02-24 17:43:03.224851-06:00
micro,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,300000000.0,ms,6576.0,2021-02-24 15:52:05.487483-06:00
micro,1.0,65536.0,semiring-monitor,once[65536:65536] x > 0.5,300000000.0,ms,1975.0,2021-02-24 17:13:11.172298-06:00
micro,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},5000000.0,ms,5817.0,2021-02-24 17:26:57.473219-06:00
micro,3.0,128.0,semiring-monitor,once[128:] x > 0.5,300000000.0,ms,2766.0,2021-02-24 15:28:25.895068-06:00
micro,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,,ms,1360.54491997,2021-02-24 18:38:29.799328-06:00
micro,3.0,32.0,semiring-monitor,once[32:] x > 0.5,300000000.0,ms,2627.0,2021-02-24 19:04:31.885563-06:00
micro,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,,ms,4549.49903488,2021-02-24 17:42:36.769223-06:00
micro,1.0,512.0,Reelay,once[512:512] {x > 0.5},500000.0,ms,4729.0,2021-02-24 21:17:03.431559-06:00
micro,2.0,65536.0,Reelay,once[65536:131072] {x > 0.5},5000000.0,ms,1724.0,2021-02-24 16:22:04.327650-06:00
micro,2.0,32.0,lattice-monitor,once[32:64] x > 0.5,,ms,1366.34302139,2021-02-24 17:47:27.171789-06:00
micro,5.0,2048.0,Reelay,{x > 0.0} since[2048:2048] {x > 0.5},500000.0,ms,24668.0,2021-02-24 21:54:10.984303-06:00
micro,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,300000000.0,ms,3977.0,2021-02-24 15:45:20.652944-06:00
micro,4.0,262144.0,Reelay,{x > 0.0} since[0:262144] {x > 0.5},5000000.0,ms,4701.0,2021-02-24 17:17:06.066774-06:00
micro,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},5000000.0,ms,4957.0,2021-02-24 18:46:51.930426-06:00
micro,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},500000.0,ms,1642.0,2021-02-24 21:16:56.596407-06:00
micro,7.0,4096.0,semiring-monitor,x > 0.5 since[4096:] x > 0,300000000.0,ms,9692.0,2021-02-24 18:24:32.165346-06:00
micro,0.0,512.0,Reelay,once[0:512] {x > 0.5},5000000.0,ms,1727.0,2021-02-24 17:27:33.560509-06:00
micro,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},32768.0,ms,7415.0,2021-02-24 21:38:42.961469-06:00
micro,5.0,524288.0,semiring-monitor,x > 0.5 since[524288:524288] x > 0,300000000.0,ms,6640.0,2021-02-24 18:35:58.473302-06:00
micro,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,300000000.0,ms,2667.0,2021-02-24 19:13:29.402691-06:00
micro,4.0,32768.0,Reelay,{x > 0.0} since[0:32768] {x > 0.5},5000000.0,ms,5001.0,2021-02-24 19:46:28.577536-06:00
micro,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,300000000.0,ms,11672.0,2021-02-24 19:06:40.438296-06:00
micro,6.0,512.0,lattice-monitor,x > 0 since[512:1024] x > 0.5,,ms,5066.09320641,2021-02-24 16:37:18.118297-06:00
micro,0.0,32768.0,Reelay,once[0:32768] {x > 0.5},5000000.0,ms,1720.0,2021-02-24 18:02:28.380013-06:00
micro,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,300000000.0,ms,3736.0,2021-02-24 16:12:19.980689-06:00
micro,1.0,262144.0,lattice-monitor,once[262144:262144] x > 0.5,,ms,2517.22598076,2021-02-24 19:25:11.637113-06:00
micro,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,,ms,2443.09806824,2021-02-24 18:11:43.886368-06:00
micro,3.0,4096.0,semiring-monitor,once[4096:] x > 0.5,300000000.0,ms,2582.0,2021-02-24 17:32:23.759166-06:00
micro,2.0,64.0,Reelay,once[64:128] {x > 0.5},5000000.0,ms,1805.0,2021-02-24 15:40:44.188381-06:00
micro,0.0,64.0,Reelay,once[0:64] {x > 0.5},5000000.0,ms,1739.0,2021-02-24 15:26:41.156631-06:00
micro,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,,ms,2462.15605736,2021-02-24 17:51:57.780350-06:00
micro,3.0,32.0,lattice-monitor,once[32:] x > 0.5,,ms,875.283002853,2021-02-24 15:39:19.046087-06:00
micro,3.0,512.0,semiring-monitor,once[512:] x > 0.5,300000000.0,ms,2643.0,2021-02-24 19:10:25.835134-06:00
micro,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},5000000.0,ms,5072.0,2021-02-24 19:35:59.849121-06:00
micro,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},5000000.0,ms,5819.0,2021-02-24 17:29:56.082685-06:00
micro,5.0,524288.0,lattice-monitor,x > 0 since[524288:524288] x > 0.5,,ms,7663.04516792,2021-02-24 16:02:24.979587-06:00
micro,3.0,16384.0,Reelay,once[16384:] {x > 0.5},5000000.0,ms,958.0,2021-02-24 17:10:03.840850-06:00
micro,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,300000000.0,ms,6765.0,2021-02-24 19:29:33.975019-06:00
micro,3.0,512.0,Reelay,once[512:] {x > 0.5},5000000.0,ms,1000.0,2021-02-24 15:45:25.651058-06:00
micro,5.0,1024.0,lattice-monitor,x > 0 since[1024:1024] x > 0.5,,ms,4442.8498745,2021-02-24 17:04:09.045522-06:00
micro,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},5000000.0,ms,5875.0,2021-02-24 16:30:03.480406-06:00
micro,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,,ms,7445.14799118,2021-02-24 19:17:16.703141-06:00
micro,3.0,32.0,semiring-monitor,once[32:] x > 0.5,300000000.0,ms,2612.0,2021-02-24 16:30:56.775370-06:00
micro,7.0,4096.0,lattice-monitor,x > 0 since[4096:] x > 0.5,,ms,4114.20416832,2021-02-24 18:24:23.098822-06:00
micro,3.0,131072.0,Reelay,once[131072:] {x > 0.5},5000000.0,ms,966.0,2021-02-24 16:49:40.681527-06:00
micro,6.0,256.0,semiring-monitor,x > 0.5 since[256:512] x > 0,300000000.0,ms,11685.0,2021-02-24 19:35:45.117265-06:00
micro,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,300000000.0,ms,1970.0,2021-02-24 15:25:20.285076-06:00
micro,0.0,32768.0,semiring-monitor,once[0:32768] x > 0.5,300000000.0,ms,3892.0,2021-02-24 18:28:00.787803-06:00
micro,7.0,1024.0,lattice-monitor,x > 0 since[1024:] x > 0.5,,ms,3482.05399513,2021-02-24 19:38:59.335454-06:00
micro,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,300000000.0,ms,2677.0,2021-02-24 19:16:43.779460-06:00
micro,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,300000000.0,ms,10067.0,2021-02-24 19:36:04.931558-06:00
micro,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},500000.0,ms,59739.0,2021-02-24 21:19:26.483481-06:00
micro,6.0,128.0,semiring-monitor,x > 0.5 since[128:256] x > 0,300000000.0,ms,11570.0,2021-02-24 19:08:08.457311-06:00
micro,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,300000000.0,ms,11354.0,2021-02-24 18:45:07.192322-06:00
micro,6.0,131072.0,semiring-monitor,x > 0.5 since[131072:262144] x > 0,300000000.0,ms,11994.0,2021-02-24 18:58:20.507885-06:00
micro,3.0,2048.0,lattice-monitor,once[2048:] x > 0.5,,ms,1066.62201881,2021-02-24 16:13:54.446737-06:00
micro,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,,ms,2804.32915688,2021-02-24 17:25:47.378351-06:00
micro,3.0,65536.0,lattice-monitor,once[65536:] x > 0.5,,ms,1691.83707237,2021-02-24 18:04:27.851499-06:00
micro,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,300000000.0,ms,11732.0,2021-02-24 17:17:51.403772-06:00
micro,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,,ms,2459.69295502,2021-02-24 19:41:00.666301-06:00
micro,2.0,2048.0,Reelay,once[2048:4096] {x > 0.5},5000000.0,ms,1713.0,2021-02-24 18:21:46.859484-06:00
micro,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},500000.0,ms,1119.0,2021-02-24 20:21:46.324247-06:00
micro,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,300000000.0,ms,11512.0,2021-02-24 18:22:37.385473-06:00
micro,2.0,64.0,lattice-monitor,once[64:128] x > 0.5,,ms,1382.05122948,2021-02-24 19:31:57.689410-06:00
micro,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,300000000.0,ms,1973.0,2021-02-24 15:51:27.945119-06:00
micro,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},5000000.0,ms,4976.0,2021-02-24 18:32:55.156941-06:00
micro,0.0,131072.0,semiring-monitor,once[0:131072] x > 0.5,300000000.0,ms,3912.0,2021-02-24 18:05:55.518985-06:00
micro,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,300000000.0,ms,3837.0,2021-02-24 16:32:08.625759-06:00
micro,2.0,16.0,Reelay,once[16:32] {x > 0.5},5000000.0,ms,1767.0,2021-02-24 19:02:55.647520-06:00
micro,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,,ms,1060.38284302,2021-02-24 16:16:53.492495-06:00
micro,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,,ms,6739.76206779,2021-02-24 19:15:38.333062-06:00
micro,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,,ms,3357.38587379,2021-02-24 16:27:17.439686-06:00
micro,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},5000000.0,ms,4700.0,2021-02-24 17:06:58.162969-06:00
micro,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},500000.0,ms,26546.0,2021-02-24 22:02:59.710922-06:00
micro,2.0,65536.0,lattice-monitor,once[65536:131072] x > 0.5,,ms,3630.73801994,2021-02-24 16:47:43.804903-06:00
micro,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,300000000.0,ms,2608.0,2021-02-24 16:44:33.366032-06:00
micro,4.0,1024.0,semiring-monitor,x > 0.5 since[0:1024] x > 0,300000000.0,ms,9419.0,2021-02-24 16:12:35.686749-06:00
micro,2.0,512.0,Reelay,once[512:1024] {x > 0.5},5000000.0,ms,1731.0,2021-02-24 18:44:18.727644-06:00
micro,1.0,128.0,Reelay,once[128:128] {x > 0.5},500000.0,ms,1207.0,2021-02-24 21:44:10.512420-06:00
micro,0.0,65536.0,semiring-monitor,once[0:65536] x > 0.5,300000000.0,ms,3892.0,2021-02-24 17:38:38.969589-06:00
micro,4.0,32768.0,semiring-monitor,x > 0.5 since[0:32768] x > 0,300000000.0,ms,9424.0,2021-02-24 15:55:07.820736-06:00
micro,6.0,8192.0,semiring-monitor,x > 0.5 since[8192:16384] x > 0,300000000.0,ms,11498.0,2021-02-24 18:25:47.683586-06:00
micro,1.0,32.0,Reelay,once[32:32] {x > 0.5},500000.0,ms,393.0,2021-02-24 21:25:56.691964-06:00
micro,6.0,65536.0,semiring-monitor,x > 0.5 since[65536:131072] x > 0,300000000.0,ms,11641.0,2021-02-24 16:48:44.327657-06:00
micro,6.0,65536.0,Reelay,{x > 0.0} since[65536:131072] {x > 0.5},5000000.0,ms,6067.0,2021-02-24 16:22:56.472813-06:00
micro,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,300000000.0,ms,2672.0,2021-02-24 18:53:55.990087-06:00
micro,0.0,256.0,lattice-monitor,once[0:256] x > 0.5,10000000.0,ms,1108.92701149,2021-02-24 15:29:37.551491-06:00
micro,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,300000000.0,ms,1977.0,2021-02-24 18:14:23.188219-06:00
micro,0.0,32.0,lattice-monitor,once[0:32] x > 0.5,,ms,1096.87709808,2021-02-24 17:47:17.972394-06:00
micro,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,,ms,2447.80302048,2021-02-24 18:37:14.793832-06:00
micro,0.0,512.0,semiring-monitor,once[0:512] x > 0.5,300000000.0,ms,3975.0,2021-02-24 15:45:10.562595-06:00
micro,0.0,512.0,lattice-monitor,once[0:512] x > 0.5,,ms,1143.32389832,2021-02-24 17:02:02.773281-06:00
micro,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,300000000.0,ms,3815.0,2021-02-24 17:15:03.314401-06:00
micro,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},500000.0,ms,59696.0,2021-02-24 21:55:34.765181-06:00
micro,7.0,256.0,Reelay,{x > 0.0} since[256:] {x > 0.5},5000000.0,ms,4950.0,2021-02-24 18:43:53.083086-06:00
micro,4.0,2048.0,semiring-monitor,x > 0.5 since[0:2048] x > 0,300000000.0,ms,9616.0,2021-02-24 15:48:42.815664-06:00
micro,2.0,65536.0,lattice-monitor,once[65536:131072] x > 0.5,,ms,3578.98807526,2021-02-24 15:56:26.372378-06:00
micro,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,,ms,7255.4500103,2021-02-24 18:00:03.564037-06:00
micro,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,10000000.0,ms,3610.91685295,2021-02-24 15:18:40.172108-06:00
micro,4.0,65536.0,semiring-monitor,x > 0.5 since[0:65536] x > 0,300000000.0,ms,9539.0,2021-02-24 16:22:23.814605-06:00
micro,0.0,2048.0,semiring-monitor,once[0:2048] x > 0.5,300000000.0,ms,3938.0,2021-02-24 15:48:15.954826-06:00
micro,7.0,8192.0,Reelay,{x > 0.0} since[8192:] {x > 0.5},5000000.0,ms,4957.0,2021-02-24 18:00:32.640894-06:00
micro,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,,ms,1397.94993401,2021-02-24 17:20:27.537859-06:00
micro,3.0,64.0,lattice-monitor,once[64:] x > 0.5,,ms,858.510017395,2021-02-24 16:06:35.754313-06:00
micro,6.0,524288.0,Reelay,{x > 0.0} since[524288:1048576] {x > 0.5},5000000.0,ms,5883.0,2021-02-24 18:10:43.955173-06:00
micro,3.0,524288.0,lattice-monitor,once[524288:] x > 0.5,,ms,2126.20210648,2021-02-24 19:27:22.034227-06:00
micro,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,,ms,1829.66303825,2021-02-24 16:49:38.844143-06:00
micro,3.0,64.0,Reelay,once[64:] {x > 0.5},5000000.0,ms,967.0,2021-02-24 19:32:05.523578-06:00
micro,5.0,32.0,semiring-monitor,x > 0.5 since[32:32] x > 0,300000000.0,ms,6877.0,2021-02-24 15:39:45.828351-06:00
micro,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,,ms,3168.84684563,2021-02-24 17:54:15.513891-06:00
micro,3.0,32768.0,Reelay,once[32768:] {x > 0.5},5000000.0,ms,959.0,2021-02-24 18:02:47.740964-06:00
micro,3.0,64.0,Reelay,once[64:] {x > 0.5},5000000.0,ms,1072.0,2021-02-24 16:57:58.984930-06:00
micro,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,300000000.0,ms,11378.0,2021-02-24 16:58:39.696294-06:00
micro,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,,ms,4575.78587532,2021-02-24 16:25:54.233914-06:00
micro,1.0,512.0,lattice-monitor,once[512:512] x > 0.5,,ms,577.080011368,2021-02-24 18:18:43.143464-06:00
micro,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,,ms,4392.46892929,2021-02-24 16:23:47.600058-06:00
micro,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},5000000.0,ms,1722.0,2021-02-24 17:30:32.896880-06:00
micro,2.0,65536.0,semiring-monitor,once[65536:131072] x > 0.5,300000000.0,ms,3842.0,2021-02-24 18:04:24.006933-06:00
micro,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,,ms,2456.37989044,2021-02-24 17:20:38.922015-06:00
micro,1.0,32.0,Reelay,once[32:32] {x > 0.5},500000.0,ms,403.0,2021-02-24 20:39:06.053906-06:00
micro,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},5000000.0,ms,6070.0,2021-02-24 19:03:38.140731-06:00
micro,4.0,131072.0,lattice-monitor,x > 0 since[0:131072] x > 0.5,,ms,4123.8629818,2021-02-24 16:49:44.249566-06:00
micro,2.0,2048.0,semiring-monitor,once[2048:4096] x > 0.5,300000000.0,ms,3759.0,2021-02-24 18:47:20.059154-06:00
micro,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,,ms,1531.34894371,2021-02-24 15:43:44.753020-06:00
micro,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},5000000.0,ms,5140.0,2021-02-24 15:40:18.078866-06:00
micro,6.0,131072.0,semiring-monitor,x > 0.5 since[131072:262144] x > 0,300000000.0,ms,11514.0,2021-02-24 17:16:00.439176-06:00
micro,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,300000000.0,ms,1970.0,2021-02-24 15:54:43.682042-06:00
micro,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,,ms,4758.06617737,2021-02-24 18:22:14.045553-06:00
micro,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,,ms,1816.38884544,2021-02-24 17:15:07.132129-06:00
micro,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},500000.0,ms,63308.0,2021-02-24 21:00:54.241495-06:00
micro,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,,ms,1218.52993965,2021-02-24 16:37:58.181413-06:00
